identifier,cluster
P10914,12210
P23570,12210
Q3SZP0,12210
Q90977,12211
Q01094,12211
O09139,12211
Q61501,12211
Q90WN4,12212
Q9UJU5,12212
Q61060,12212
Q5M7L9,12212
Q9DEN4,12212
Q9DEN3,12212
P79772,12212
Q6F2E4,12212
Q9PSY4,12212
Q98937,12212
Q61345,12212
Q16676,12212
Q90YI8,12213
Q90ZH8,12214
Q90ZH7,12214
B3DLD3,12214
P43680,12214
P35713,12214
Q914J4,12215
Q914J5,12216
Q91770,12217
Q06615,12217
Q91975,12218
Q91X45,12219
Q9H5J0,12219
Q92010,12220
Q08376,12220
O43829,12220
Q92258,12221
Q92374,12222
Q92670,12223
P51815,12223
Q92BQ5,12224
P47762,12224
Q92ET8,12225
Q92JH0,12226
Q1RGX8,12226
Q4UNA0,12226
Q68XU1,12226
Q9ZE79,12226
Q59749,12226
O54478,12226
Q9UL16,12227
Q9D9U9,12227
O60359,12228
O88602,12228
Q9JJV4,12228
Q9UBN1,12228
Q8VHW9,12228
Q8VHW5,12228
Q8WXS5,12228
Q8VHW2,12228
Q6VN20,12229
Q6VN19,12229
P69566,12229
Q96S59,12229
P0A712,12230
P93766,12231
O04209,12232
Q4VSN1,12233
Q6XUX0,12233
Q4VSN4,12233
Q6XUX2,12233
Q6XUX1,12233
Q4VSN5,12233
Q20CR4,12233
Q4TVR5,12233
Q6XUX3,12233
Q41358,12234
O22415,12234
Q9M654,12234
Q9M653,12234
P83876,12235
P35434,12236
P05630,12236
P30049,12236
Q5VVQ6,12237
A1ZBD6,12238
Q9LR64,12239
Q08457,12240
P32501,12241
P14925,12242
P97467,12242
P10731,12242
P19021,12242
A1C8C3,12243
Q9FR37,12244
Q6DRC5,12245
Q77CE4,12246
Q55CK2,12247
Q96P16,12248
Q9NQG5,12248
O88874,12249
O75909,12249
O35949,12250
O02100,12251
P97447,12252
Q13642,12252
Q8WNR2,12253
Q63264,12253
P01584,12253
P10749,12253
P53814,12254
P40941,12255
P18238,12255
P18239,12255
O49447,12255
P04710,12255
Q2YDD9,12255
Q9H0C2,12255
P02722,12255
Q3V132,12255
Q09073,12255
O46373,12255
P12235,12255
Q5R5A1,12255
Q05962,12255
P32007,12255
Q000K2,12255
Q8SQH5,12255
P51881,12255
Q4R8M0,12255
P48962,12255
Q26365,12255
Q8LB08,12255
A0A0F5HNH9,12256
P33310,12257
Q96E09,12258
P18405,12259
P24008,12259
P31214,12259
Q99N99,12259
P31213,12259
Q8BPY9,12260
Q6GX84,12260
Q6PIW4,12260
P04968,12261
P48047,12262
Q06647,12262
P36923,12263
Q3EBF7,12264
Q84JL3,12265
Q8S3N1,12265
Q9STN8,12265
Q9M2P4,12265
P93748,12265
Q10L91,12265
Q99NH8,12266
Q9NZC2,12266
O14804,12267
P0AC69,12268
Q9EPK5,12269
Q9GZV5,12269
P17904,12270
Q9UJ78,12271
Q9I194,12272
O14313,12273
G1UBD1,12274
P10911,12275
P08003,12276
P38659,12276
Q8UVC1,12277
Q5APD4,12278
F4JEI8,12279
Q9SZI2,12279
Q94K07,12279
Q9UJW0,12280
P25110,12281
P02716,12281
Q07001,12281
P02718,12281
Q5SQ64,12282
Q4JR05,12283
Q96GX1,12284
Q2MV57,12284
Q62356,12285
Q12841,12285
P25536,12286
P24215,12287
O13842,12288
O35142,12289
O55029,12289
P35606,12289
O70258,12290
O43556,12290
B2RHG2,12291
P38863,12292
P43890,12293
P0A7E9,12293
O29976,12294
Q43867,12295
Q61247,12296
P08697,12296
P43558,12297
Q9EQ21,12298
P81172,12298
Q8PDQ6,12299
Q9WVS6,12300
O60260,12300
Q9JK66,12300
Q5G872,12301
Q8IWY4,12301
Q9JJS0,12301
Q9NQ36,12301
Q8IX30,12301
Q4TT88,12302
Q6NSJ0,12303
Q69ZQ1,12303
P0A6Z1,12304
Q704D1,12305
P49748,12306
P45953,12306
P50544,12306
Q8HXY7,12306
P48818,12306
Q9H201,12307
A1A5C7,12308
P97399,12309
Q62598,12309
Q9D020,12310
Q969T7,12310
Q9H0P0,12310
Q3UFY7,12310
Q5ZID6,12310
Q9UT18,12311
P48147,12312
O70196,12312
P16692,12313
P27197,12314
C0LGR6,12315
Q96NZ8,12316
Q7TQN3,12316
Q8TEU8,12316
P0A725,12317
A0A248QE08,12318
Q13505,12319
Q80Z25,12320
Q9HCN4,12321
P47122,12321
Q9UI09,12322
Q9BVA0,12323
Q8BG40,12323
Q9SL92,12324
O43927,12325
Q96242,12326
O46629,12327
Q8NCC5,12328
Q9Z0L3,12329
Q54GH3,12330
Q91WL8,12331
Q9NZC7,12331
Q8WPU2,12332
Q8WPU1,12332
P06785,12333
Q9ULK5,12334
Q90X64,12334
Q8UVJ6,12334
Q90Z05,12334
P9WQL9,12335
P0AE05,12336
Q5TAQ9,12337
O43557,12338
O60858,12339
Q9CYB0,12339
Q5M7V1,12339
G9M9M5,12340
G9M9M3,12340
Q9LHN8,12340
G9M9M4,12340
W5QJZ5,12340
P22214,12341
Q06828,12342
Q96JP0,12343
Q9BSK4,12343
Q96HB5,12344
Q8VID5,12345
D4ACP5,12345
Q99MZ8,12346
P16766,12347
O23736,12348
P46309,12348
F1SVH7,12349
P0AFC7,12349
O75251,12349
P42026,12349
Q8LDW9,12350
A0A067XRK9,12350
Q8GZD5,12350
G5DAC7,12350
Q39099,12350
Q93VQ0,12351
P0C0L7,12352
Q28717,12353
Q15257,12353
P58389,12353
Q9Y2E6,12354
Q86Y01,12354
Q61010,12354
P53933,12355
P0DJJ3,12356
Q9BQI5,12356
Q8VD37,12356
A6NI73,12357
Q61450,12357
Q64281,12357
Q4WY07,12358
Q9P7F8,12358
Q12154,12358
Q949M9,12358
P30632,12358
G3V9T7,12358
F1RE08,12359
Q09477,12360
Q9SKK4,12361
O08539,12362
O08839,12362
O00499,12362
Q5F2C3,12363
Q28938,12364
Q924V5,12364
P46282,12364
P43432,12364
P07936,12365
P06837,12365
P35001,12365
P06836,12365
Q6S9D9,12365
P17677,12365
Q9RFC8,12366
P43630,12367
P43626,12367
P43631,12367
Q14943,12367
P43629,12367
Q99706,12367
Q8N743,12367
Q14954,12367
Q14953,12367
P43628,12367
P0DO22,12368
I1TEM1,12368
Q6IBW4,12369
Q8BSP2,12369
Q9Y4H4,12370
Q8N752,12371
P67962,12371
P42168,12371
Q9JMK2,12371
P67827,12371
P54367,12371
Q5BP74,12371
Q556Y4,12371
P35508,12371
P97633,12371
P48729,12371
O76324,12371
Q6P3K7,12371
Q93Z18,12371
P42158,12371
Q8LPI7,12371
Q6K9N1,12371
Q9ZWB3,12371
Q39050,12371
Q8LPJ1,12371
Q8BTH8,12371
Q62761,12371
P78368,12371
Q8BVP5,12371
Q9HCP0,12371
Q62762,12371
Q8WQ99,12371
Q9Y6M4,12371
Q62763,12371
O74135,12371
P40233,12371
Q03071,12372
Q6QNK2,12373
Q9U298,12374
Q8R2U4,12375
Q9BV86,12375
Q5VVY1,12375
C3UVB0,12376
O88630,12377
O95249,12377
Q62931,12377
Q6PB60,12378
Q9BUB7,12379
Q04477,12380
P15513,12381
P82197,12382
O35331,12382
O00764,12382
Q8K183,12382
Q9BRV8,12383
Q921Q7,12384
Q13671,12384
H2KYQ5,12385
Q9V637,12386
Q9IH63,12387
P90794,12388
P93024,12389
P93047,12390
O49596,12390
P27347,12390
O49595,12390
P93751,12391
P94544,12392
P97303,12393
Q9BYV9,12393
P97309,12394
Q9BRJ9,12394
P97334,12395
Q8TAU0,12395
P97430,12396
P03973,12396
P97469,12397
O08954,12397
O43623,12397
P19382,12397
Q3MHQ4,12397
Q91924,12397
Q02085,12397
O95863,12397
P97471,12398
O70437,12398
Q13485,12398
Q9GKQ9,12398
Q1HE26,12398
P97481,12399
Q99814,12399
Q9JHS1,12399
P97691,12400
O08696,12400
Q08050,12400
P98149,12401
P99029,12402
P30044,12402
Q9BGI1,12402
Q9R063,12402
P9WF09,12403
P9WF43,12404
Q8G5J9,12404
P9WGH1,12405
P9WGI3,12406
P9WGM7,12407
A0QTK2,12407
Q93CB8,12407
Q9CCJ2,12407
P9WGM9,12408
Q7U0X4,12408
A0PWB4,12408
A0QBQ9,12408
A0R3I8,12408
A1UL70,12408
Q9CD68,12408
A1TEL7,12408
Q50136,12408
P9WGM1,12408
P9WHJ3,12409
P9WIH9,12410
P9WII3,12411
P9WJA7,12412
P9WJB7,12413
P9WJW3,12414
P9WMC1,12415
A0R666,12415
P9WMF5,12416
P9WMF9,12417
P9WMH3,12418
Q79VI7,12418
P9WMI9,12419
P9WMK7,12420
A5U6Z7,12420
O33125,12420
Q9ZHC5,12420
P0A3H7,12420
P9WMP9,12421
P53528,12421
P9WMQ1,12422
Q9CD72,12422
P9WMR3,12423
P59966,12423
P9WN85,12424
P9WNB3,12425
P9WNB9,12426
P9WNC1,12427
O86820,12427
P9WPE9,12428
P9WPE7,12428
P42384,12428
P0C0Z7,12428
P0A6F5,12428
Q9KKF0,12428
P21238,12428
Q3ACC4,12429
Q3ATX4,12430
A1BDQ5,12430
B3EM49,12430
A4SG85,12430
B3EFT6,12430
B4SCX5,12430
Q3B278,12430
Q8KF74,12430
B3QLI5,12430
B3QSH0,12430
Q3B7M4,12431
Q3U133,12431
Q6NUN9,12431
Q3B8N5,12432
Q8BII1,12432
Q3BJS1,12433
A2BGM5,12433
Q96NZ1,12433
Q8K3Q3,12433
Q3E7L7,12434
Q8LEG1,12434
Q3E9T2,12435
Q8VZQ9,12435
Q3EDH0,12436
Q3ICC5,12437
Q3IQT6,12438
B0R4Y2,12438
Q00813,12438
Q3ITK1,12439
D4GY98,12439
B9LU22,12439
Q5UY84,12439
Q3IU46,12440
B0R7Q2,12440
Q5UYM9,12440
Q3J4E6,12441
Q3J6K8,12442
Q3JPP0,12443
Q143F8,12443
Q1BYA7,12443
Q2SYA5,12443
Q39IQ1,12443
Q62HW8,12443
Q63RQ7,12443
Q3KSR5,12444
P03217,12444
Q1HVE7,12444
Q3KSU3,12445
P03191,12445
Q3SX41,12446
O95232,12446
Q5SUF2,12446
Q3SYW9,12447
Q9CY57,12447
Q9Y3Y2,12447
Q498T2,12447
Q3UKU1,12448
O00472,12448
Q3UN70,12449
F1N4M2,12449
Q96LU7,12449
Q3URS2,12450
Q80VJ6,12450
A7KBS4,12450
Q3US17,12451
Q96MX3,12451
Q3V080,12452
Q96ND8,12452
O43309,12452
Q96LW9,12452
A1YEP8,12452
A1YFW2,12452
A2T6E3,12452
A2T7F4,12452
Q1LZ87,12452
Q8NF99,12452
Q9Z1D7,12452
Q6ZNH5,12452
Q9Y2P0,12452
Q9BX82,12452
Q6GQR8,12452
Q86UD4,12452
Q96NI8,12452
P51522,12452
Q0VGE8,12452
Q86XU0,12452
Q9NSJ1,12452
Q8N2I2,12452
Q3V3Q4,12453
Q3ZJ77,12454
Q3ZZP6,12455
Q3Z953,12455
Q40479,12456
Q84XB3,12456
Q9LW50,12456
O80338,12456
O80337,12456
Q8L9K1,12456
Q40476,12456
Q40742,12457
Q84L30,12457
Q84L31,12457
Q84L32,12457
Q84L33,12457
Q42575,12458
Q43992,12459
O83046,12459
Q44273,12460
Q44275,12460
Q44276,12460
Q44277,12460
Q44278,12460
Q45032,12461
Q45488,12462
Q45978,12463
Q46158,12464
Q46159,12464
Q47948,12464
Q46397,12465
P38020,12465
Q06280,12465
Q06281,12465
Q46802,12466
Q469F5,12467
Q2NEP8,12467
Q46CH6,12468
Q47083,12469
B4E8S9,12469
Q08598,12469
Q470D2,12470
B3R2C2,12470
Q0KA11,12470
Q1LNG5,12470
Q47YI0,12470
Q82TW6,12470
Q0AHH6,12470
Q8XZJ7,12470
B2UB00,12470
A0K8E8,12470
A1V575,12470
A3NAV3,12470
A3NWN7,12470
A4JF81,12470
A9AIK9,12470
B1JUF5,12470
B1YSH2,12470
B2JID1,12470
B2T5K0,12470
B4ECN6,12470
B8GTL0,12470
Q0BE10,12470
Q13XB0,12470
Q2SX03,12470
Q39F38,12470
Q3JR23,12470
Q63T07,12470
A1TR21,12470
A1W7N4,12470
B9MIW4,12470
A1WRA7,12470
A9BZW4,12470
Q1H1G6,12470
Q3SL40,12470
Q5NYU3,12470
A1K713,12470
B1XTU0,12470
A4SYV5,12470
Q2YBB7,12470
B1Y6D4,12470
A2SGT2,12470
A6SZQ8,12470
A4G4R4,12470
Q12AD4,12470
Q15UZ1,12470
Q21WC8,12470
A1VN98,12470
Q2NSC2,12470
Q47FA0,12470
Q604U8,12470
Q7MBH2,12470
B3E8F8,12470
A5GA98,12470
B5EIJ0,12470
B9M861,12470
Q39S28,12470
Q74ER9,12470
Q3A2F5,12470
B6J1C6,12470
A9KCS0,12470
A9NC33,12470
B6J878,12470
Q83DZ6,12470
C1D4R5,12470
A3N1V2,12470
B0BQN6,12470
B0USD9,12470
B3H275,12470
B8F314,12470
Q0I2H6,12470
A5IFV1,12470
Q5WXV3,12470
Q5X6E6,12470
Q5ZWX6,12470
Q65RN7,12470
A5UD04,12470
A5UIM6,12470
A6VR16,12470
P43813,12470
Q4QLJ0,12470
Q9CKA9,12470
Q2S459,12470
Q3JAI1,12470
Q7VRX7,12470
A9II69,12470
Q2KUU5,12470
Q7W0T4,12470
Q7WCJ7,12470
A0KVI4,12470
A1RII7,12470
A1S5R7,12470
A4Y802,12470
A6WPS5,12470
A8H376,12470
A9L5Z1,12470
B0TKB2,12470
B8CN91,12470
B8EEK5,12470
Q0HK31,12470
Q0HWD2,12470
Q8ED70,12470
A0KHL9,12470
A4SKA6,12470
A3M2U3,12470
B0VU02,12470
B2HUJ5,12470
Q6FDW0,12470
A5WCN7,12470
Q4FUW9,12470
A5EVZ5,12470
A6W0S9,12470
B2VE40,12470
A8GHF2,12470
P15042,12470
A1ADS8,12470
A1JLA4,12470
A4TMG4,12470
A4WD23,12470
A6TC47,12470
A7FGC2,12470
A7MKW4,12470
A7ZPL2,12470
A8A2Q7,12470
A8ADI2,12470
A9MIG0,12470
A9N362,12470
B1LMK5,12470
B2K917,12470
B4SZU5,12470
B4TCF6,12470
B4TQF8,12470
B5BB72,12470
B5F0F5,12470
B5FQB9,12470
B5R3V4,12470
B5RCP9,12470
B5XVT4,12470
B5YZV8,12470
B7LL73,12470
B7MY64,12470
B7N602,12470
B7NPU7,12470
B7UGB2,12470
C0PZB4,12470
C4K4K4,12470
Q0T298,12470
Q0TF55,12470
Q31Y68,12470
Q32DE2,12470
Q3YZD1,12470
Q57LT1,12470
Q6D165,12470
Q8Z4W4,12470
Q8ZN89,12470
Q12L82,12470
Q2SD47,12470
B4EZR2,12470
B6EJQ6,12470
B5FGU7,12470
Q5E3L1,12470
Q6LTU5,12470
Q0AAV2,12470
Q21JI8,12470
Q31G89,12470
Q7VMX7,12470
Q5QUK1,12470
Q0VR01,12470
A1TZT9,12470
B3PGQ8,12470
Q1QZP4,12470
Q87RJ4,12470
A5F2W3,12470
A7MT54,12470
Q7MMT5,12470
Q8DFK5,12470
Q9KTD1,12470
B5EP61,12470
A1WY80,12470
Q47129,12471
Q47156,12472
Q47744,12473
Q47839,12474
Q47YA8,12475
Q48761,12476
P37572,12476
P0DD78,12476
Q5XDZ7,12476
Q8DRP0,12476
Q92F42,12476
Q9A1K1,12476
Q9KGG1,12476
P05845,12477
P05998,12478
P06187,12479
P06990,12479
P06220,12480
P06227,12481
P06626,12482
P06627,12483
P06903,12484
P06020,12484
P46496,12484
P0ACH1,12484
P06946,12485
P06952,12486
P03682,12486
P06965,12487
P06991,12488
P07040,12489
P07072,12490
P07074,12491
P07165,12492
P07166,12493
P07375,12494
P14303,12494
P22494,12494
P04152,12494
P23832,12494
P18642,12494
P07621,12495
P07695,12496
P07760,12497
P07945,12498
Q93MD2,12498
P07990,12499
P05719,12499
P08455,12500
P34906,12500
P20589,12500
P29567,12500
P08707,12501
P09090,12502
P09294,12503
P89438,12503
P04295,12503
P28969,12503
Q9E6Q2,12503
P09522,12504
P09804,12505
P09964,12506
P0A032,12507
P0C0P3,12507
P0C0P4,12507
P54479,12507
P0A3E6,12507
P0A043,12508
P0A050,12509
P0A0C3,12510
P0A0I5,12511
Q5HMY2,12511
Q931H9,12511
P0A134,12512
Q46087,12512
P0A210,12513
P52627,12513
P0A247,12514
P0A253,12515
Q51651,12515
Q52219,12515
Q52347,12515
Q57154,12515
Q934T6,12515
P0A2D7,12516
P07604,12516
O54426,12516
Q9ZIB7,12516
P0A2P8,12517
P0ACP1,12517
P0A2Q6,12518
P06689,12518
P08654,12518
P20102,12518
Q52110,12518
P0A2S4,12519
P0ACH5,12519
P0A2S7,12520
P0A2T1,12521
P0A2T4,12522
P27245,12522
P0A2Y2,12523
P0A3H5,12524
P0A3J5,12525
P0A3S0,12526
P0A3R9,12526
P0A3X0,12527
P0ACE3,12527
P0A3Z9,12528
P65832,12528
P37551,12528
P0CL08,12529
P0CN02,12530
P0CN24,12531
P0CO30,12532
P0CQ64,12533
P0CR48,12534
P0CS56,12535
P0CY12,12536
P0DH85,12537
P0DJA5,12538
F8DT92,12538
P0DPB0,12539
A0A286LEZ9,12539
P0DTK4,12540
P0DW48,12541
P0DW85,12542
P0DX03,12543
P10020,12544
P10021,12545
P10030,12546
P11038,12547
P11405,12548
P11455,12549
P11470,12550
P11765,12551
P0A9E0,12551
P03022,12551
P07642,12551
P11866,12552
P12059,12553
P13015,12554
P0A0C5,12554
P13122,12555
P13121,12555
P13295,12556
P13320,12557
P13440,12558
P13694,12559
P06694,12559
P06695,12559
P51565,12559
P08504,12559
P13783,12560
P13784,12561
P13785,12562
P13870,12563
P13921,12564
P13925,12565
P13967,12566
P13973,12567
P10026,12567
P07294,12567
P18807,12567
P18808,12567
P33787,12567
P13975,12568
P20313,12569
P03696,12569
P20376,12570
P20384,12571
P20590,12572
P20665,12573
P19257,12573
P20710,12574
P20912,12575
A0A1L8FFY5,12575
P09086,12575
Q00196,12575
Q29013,12575
P42571,12575
P31362,12575
Q9UKI9,12575
P20914,12576
Q29087,12576
P21308,12577
P21402,12578
P21523,12579
Q05007,12579
Q26430,12579
P18865,12579
P09635,12579
Q28598,12579
P09636,12579
P09637,12579
P14838,12579
P15856,12579
P29556,12579
P81192,12579
Q28600,12579
P21666,12580
P21344,12580
P21678,12581
P21681,12582
P21940,12583
P21968,12584
P04303,12584
P20536,12584
M1LL92,12584
P0DSP7,12584
P0DSP8,12584
P32941,12584
Q91UM2,12584
P22190,12585
P22191,12586
P22262,12587
P22404,12588
P22405,12589
P22409,12590
P22562,12591
P22625,12592
P22840,12593
P22866,12594
P15360,12594
P22876,12595
P22896,12596
P22915,12597
P23479,12598
P23736,12599
P23773,12600
P23769,12600
O09100,12600
Q924Y4,12600
P23824,12600
P23770,12600
P23772,12600
P23771,12600
P23825,12600
Q08DV0,12600
Q91428,12600
P23774,12601
P23789,12602
P23790,12603
Q9JM73,12603
P11831,12603
P24042,12604
P24117,12605
P24274,12606
P24290,12607
P24508,12608
P24575,12609
P24581,12610
P34879,12610
P34877,12610
P50185,12610
P24617,12611
P24701,12612
P24716,12613
P24908,12614
P0A4H2,12614
P25047,12615
P25150,12616
P25215,12617
P25238,12618
P25244,12619
P25243,12619
P25259,12620
P25260,12620
P25257,12620
P25261,12621
P24599,12621
P25265,12622
P25267,12623
P25393,12624
P43464,12624
P16114,12624
P43460,12624
P25476,12625
P12653,12626
P46420,12626
Q9BT22,12627
P97468,12628
Q99788,12628
O35786,12628
Q2UXQ5,12629
P20650,12630
P35814,12630
P35813,12630
P49443,12630
P36993,12630
P35815,12630
O62830,12630
O75688,12630
P20863,12631
P27539,12631
Q9VH90,12632
O49048,12633
Q9VEX9,12634
O55128,12634
P27882,12635
P42759,12636
P31168,12636
P08255,12637
P04950,12637
Q8IW35,12638
P63323,12639
Q8L7U4,12640
Q9HCP6,12641
P12624,12642
P30009,12642
P26645,12642
P29966,12642
Q8LBA6,12643
O09130,12644
Q8NCF5,12644
Q5SH28,12645
P0DTQ0,12646
O75431,12647
I3PLQ6,12648
Q8IUR7,12649
Q01205,12650
Q9D2G2,12650
P36957,12650
Q9N0F1,12650
Q9FLQ4,12650
P48008,12651
O88704,12652
Q9JKA9,12652
O60741,12652
O88703,12652
Q9MZS1,12652
Q9UL51,12652
Q9JKB0,12652
Q9JKA8,12652
O88705,12652
Q9P1Z3,12652
P82125,12653
C9JRZ8,12653
P15122,12653
P80276,12653
P16116,12653
P07943,12653
P15121,12653
O60218,12653
P45376,12653
Q5RJP0,12653
P45377,12653
P21300,12653
Q9UKA2,12654
G3XDA8,12655
B1Q236,12656
O35129,12657
Q5XIH7,12657
Q5RB19,12657
P50093,12657
O04331,12657
Q9BKU4,12657
P40961,12657
P67778,12657
P50085,12657
Q96PR1,12658
Q14B80,12658
P15388,12658
P48547,12658
Q01956,12658
Q63959,12658
Q63734,12658
Q8R1C0,12658
Q14003,12658
Q9UHY8,12659
Q63481,12660
Q91YQ1,12660
O14966,12660
Q8QZZ8,12660
Q9CZE3,12660
P57729,12660
Q13637,12660
P32321,12661
P53079,12662
Q8VY08,12663
A3KPA0,12664
Q9D8B7,12664
Q9BX67,12664
P96155,12665
F4ITL6,12666
D3YYI7,12667
P0A9R4,12668
Q9BV81,12669
P33307,12670
P77589,12671
A0A1S5RW73,12672
Q8IQF1,12673
Q5RKZ7,12673
Q1JQD7,12673
Q39055,12673
Q9NZB8,12673
Q8N8W4,12674
Q3V1D5,12674
P53688,12675
O15519,12676
Q01738,12677
P38153,12678
Q60414,12679
P70172,12679
Q62633,12679
Q12908,12679
P33018,12680
P10768,12680
Q8LAS8,12680
Q9BW85,12681
O82245,12682
O95971,12683
O88875,12683
Q4V8F3,12684
Q8TEB9,12684
Q5RBS4,12684
Q8BHC7,12684
O53512,12685
D3DJG4,12686
D3DJG5,12686
P19182,12687
P20695,12687
Q9NPQ8,12688
P70584,12689
P45954,12689
Q5RF40,12689
Q9DBL1,12689
Q5EAD4,12689
O23171,12690
O80476,12690
Q8S8S9,12690
O80472,12690
P06968,12691
Q0WSN2,12692
Q9Y2R0,12693
A1XGB4,12694
Q7X6L2,12695
P25539,12696
Q5BF93,12697
Q2ULB2,12697
P31723,12697
A0A4Y1WBN6,12698
W8X9R6,12699
Q920H1,12700
O60888,12701
Q06266,12702
Q93034,12703
Q8RSY1,12704
Q9VJS7,12705
Q10661,12706
Q9LVP9,12707
Q9SEL5,12707
Q969L2,12708
Q9CQW7,12709
Q96IL0,12709
P15367,12710
Q8N766,12711
Q7K4Z4,12712
Q9ZW18,12713
P57081,12714
P54170,12715
P54534,12715
P54657,12716
Q9CAK8,12717
P54861,12718
Q9W074,12719
P23883,12720
P55283,12721
B2KI42,12721
P39038,12721
Q90275,12721
Q5R9X1,12721
B0KW95,12721
P33147,12721
P51176,12722
Q9WVJ6,12722
P21980,12722
P21981,12722
P08587,12722
Q01841,12722
Q2MJ20,12723
Q9JHH2,12724
P35292,12725
O14434,12726
P56221,12726
Q8TF65,12727
Q9Z0G0,12727
O14908,12727
Q9Z254,12727
Q5E9Q1,12728
G3V9D0,12728
Q8NBL1,12728
Q8BYB9,12728
Q8T045,12728
Q9L6V3,12729
Q64349,12730
P21145,12730
O09198,12730
P56880,12731
Q6PE15,12732
Q9NUJ1,12732
Q8R5J9,12733
Q9ES40,12733
Q64294,12734
Q62011,12734
P0C2P0,12735
P52301,12736
Q9VZ23,12736
P79735,12736
Q3T054,12736
P32835,12736
Q8VEE1,12737
Q9NZU5,12737
Q8XBX8,12738
A0A482PDI9,12738
B7UI21,12738
A0A0H3NK84,12738
P0DUJ7,12738
P0DUJ8,12738
Q6UWF3,12739
Q3UU41,12739
Q6ZP29,12740
B0BMY1,12740
Q9LCU3,12741
P43601,12742
Q9VV87,12743
Q46806,12744
Q9BSE4,12745
Q6ZTW0,12746
Q99MS8,12746
Q39219,12747
O22049,12747
Q8LEE7,12747
Q07185,12747
P22185,12747
Q41224,12747
P9WGU9,12748
G7CES0,12748
Q86YD1,12749
P03170,12750
P81291,12751
Q00816,12752
Q93AM1,12753
A3DD66,12754
Q9VYY9,12755
P80428,12756
P15313,12757
P31409,12757
Q8W4E2,12757
P31407,12757
P11574,12757
Q91YH6,12757
P62814,12757
P31408,12757
P21281,12757
Q76NU1,12757
Q9N5A0,12757
Q19626,12757
O43504,12758
P37672,12759
P04983,12760
Q9HV27,12761
O14261,12762
Q9UQ07,12763
Q9WVS4,12763
Q9D6T0,12764
Q91XS8,12765
O94768,12765
Q8BG48,12765
Q9GM70,12765
Q9UEE5,12765
Q9BXJ5,12766
Q9D8U4,12766
Q9YGC1,12767
Q0P8H3,12768
P04039,12769
P52798,12770
Q5ZUV9,12771
Q7JQF1,12772
P48534,12773
Q9FE01,12773
Q10N21,12773
Q05431,12773
Q7XZP5,12773
Q42564,12773
P07014,12774
P21914,12774
Q6H4G3,12774
Q8LBZ7,12774
Q8LB02,12774
Q9S827,12774
Q09545,12774
P21913,12774
Q007T0,12774
Q9YHT2,12774
P21912,12774
Q9CQA3,12774
O44074,12774
Q9FJP9,12774
Q96QH2,12775
Q9KK62,12776
Q8GY82,12777
Q0ZLH2,12778
Q13094,12779
Q60787,12779
Q9C5J9,12780
Q149F3,12781
O74718,12781
Q9D2L1,12782
Q9CAF2,12783
Q7Z6K5,12784
Q8IZ96,12785
Q6I621,12786
Q9LVE2,12786
Q14738,12786
Q16537,12786
Q60996,12786
Q13362,12786
Q15173,12786
Q6PD03,12786
Q15172,12786
P38903,12786
O18178,12786
Q54VB6,12786
Q08AG7,12787
P11403,12788
P08620,12788
P21658,12788
P10767,12788
Q8NEB5,12789
Q5VZY2,12789
Q3UMZ3,12789
P21810,12790
P28653,12790
Q99MQ4,12790
Q9BXN1,12790
Q01129,12790
P21793,12790
G5EC24,12791
U5PZT6,12792
W6HUT3,12792
Q03774,12793
Q8BUV3,12794
Q03555,12794
Q9PW38,12794
Q9NQX3,12794
P0A6Y5,12795
P41318,12796
O74184,12796
Q9LV27,12796
Q54D08,12796
Q18234,12797
P76422,12798
Q57872,12799
P51943,12800
P20248,12800
P34475,12801
Q8IU81,12802
O02002,12803
O01382,12803
Q1PCB0,12804
Q91XF0,12804
Q9RC92,12805
P67603,12806
Q9LQ04,12807
Q5LA59,12808
Q9UKF2,12809
Q4KMQ1,12810
Q8IWU6,12811
Q90XB6,12811
Q8VI60,12811
Q8CFG0,12811
Q8IWU5,12811
P68187,12812
Q9EQN3,12813
Q9Y3Q8,12813
Q9D806,12814
Q79V62,12815
G5EBM1,12816
O31645,12817
O49545,12818
G7JIK2,12818
Q8GRU6,12818
Q9M2Z1,12818
Q9M6A7,12818
Q9SYQ8,12818
O65440,12818
Q5Z9N5,12818
P0DL10,12818
Q3U481,12819
Q6NUT3,12819
P02843,12820
P02844,12820
F5BHA2,12821
Q86VQ0,12822
Q80ST9,12822
O75324,12823
O54904,12824
O54905,12824
O43825,12824
Q96JQ5,12825
Q92845,12826
P70188,12826
Q42374,12827
P97612,12828
O08914,12828
Q9BTE1,12829
P37610,12830
O07834,12831
Q96RR4,12832
P97756,12832
O88831,12832
Q8C078,12832
Q8N5S9,12832
Q9V6X7,12833
Q92989,12834
Q99LI9,12834
E7F3I6,12834
Q9VBZ9,12835
Q8R087,12835
Q9UBV7,12835
Q96DZ9,12836
P0A7A9,12837
Q13309,12838
O76036,12839
Q92738,12840
Q9BQI4,12841
Q9D6Y1,12841
P52956,12842
P11373,12842
P00590,12842
Q9Y6U3,12843
Q28046,12843
P13020,12843
P20305,12843
Q28372,12843
Q96D05,12844
Q6P2P2,12845
Q9Z0P4,12846
Q920Q0,12846
O75781,12846
Q8MKG8,12847
P01375,12847
P36939,12847
P04924,12847
P06804,12847
P16599,12847
P51435,12847
O35734,12847
Q1WM27,12847
P19101,12847
P51742,12847
O77764,12847
P79374,12847
P59684,12847
