identifier,cluster
Q99638,15592
Q9WUF4,15593
Q3T0Y8,15593
O70404,15593
P82458,15594
O15344,15594
O70583,15594
Q9QUS6,15594
P48607,15595
Q9L5A4,15596
Q9W590,15597
Q21360,15598
Q92876,15599
Q19087,15600
Q9ULA0,15600
P14175,15601
Q9WU20,15602
P42898,15602
Q9SYB9,15603
P78929,15604
Q03048,15604
Q6PDX6,15605
Q5VTB9,15605
P42620,15606
P37028,15607
Q8ZBM3,15607
P16636,15608
P28301,15608
P28300,15608
Q05063,15608
Q9L9D7,15609
P09883,15610
Q12191,15611
P16257,15612
P30536,15612
P50637,15612
Q5R668,15613
Q63151,15613
Q9QUJ7,15613
O95573,15613
Q9CZW4,15613
O35547,15613
P53086,15614
P22858,15615
P12272,15615
P13085,15615
P0DV65,15616
P08607,15617
O94919,15618
Q59HN7,15619
P20061,15620
Q9JKE1,15621
O54853,15622
Q9H252,15622
Q78IQ7,15623
Q1KZG0,15623
A0JPN2,15623
L5KLU7,15623
Q6P5W5,15623
Q8W5S1,15624
A0A0R4IKU3,15625
A0A1D5PUP4,15625
Q9Z0J1,15625
O95980,15625
Q2U1F3,15626
Q8K3P1,15627
P49653,15627
Q9UBL9,15627
P07634,15628
P16860,15628
Q8WQ86,15629
Q55700,15630
O80860,15630
Q8W585,15630
Q1PDW5,15630
P9WQN3,15630
B8H444,15630
Q5SI82,15630
Q14T82,15631
P13663,15632
Q01964,15633
P48723,15634
Q8VHQ2,15635
O14512,15635
Q9JJT2,15636
Q9GZZ7,15636
Q9GYS1,15637
Q9EQ80,15638
Q9GZT8,15638
P48236,15639
P51170,15640
P37091,15640
P71857,15641
Q12746,15642
P81900,15643
Q4QQV8,15644
Q5RBR3,15644
O95294,15645
Q071N0,15646
A4UHT7,15646
O13898,15647
Q6NT16,15648
D3Z5L6,15648
P07478,15649
Q9R0T7,15649
P35030,15649
Q9QUK9,15649
P00762,15649
P07146,15649
P07477,15649
P00760,15649
Q9LJI2,15650
Q7M0H4,15651
Q7M0H3,15651
P11930,15651
Q6AYD9,15651
Q5ZL13,15651
A8MXV4,15651
Q9BST9,15652
Q8C6B2,15652
P46094,15653
O30298,15654
P35191,15655
P39995,15656
Q9LW26,15657
Q8WXS3,15658
Q920K5,15658
Q899Y1,15659
O75427,15660
Q68CZ6,15661
Q8TDN7,15662
Q8R4X1,15662
P14724,15663
F4HRV8,15664
Q08215,15665
P69852,15666
Q946Y7,15667
Q96FE7,15668
Q920L5,15669
Q9H5J4,15669
Q920L6,15669
Q6PC64,15669
P53868,15670
P22193,15671
O08600,15672
Q14249,15672
Q95NM6,15672
P63386,15673
P9WIB9,15674
P48509,15675
Q9H8M9,15676
G5EBL2,15677
Q9VH19,15678
Q8BH16,15679
Q9UKC9,15679
Q9CZV8,15679
P13448,15680
P22749,15681
A2QHE5,15682
P78358,15683
O75638,15683
A8ME45,15684
A8MGJ5,15685
A5N2U5,15685
A8MYZ6,15686
Q70KY4,15686
A8XA80,15687
A8XAC6,15688
Q03565,15688
Q6NTS2,15688
Q9VLU0,15688
Q66KV4,15688
Q6P026,15688
O54962,15688
O75531,15688
Q9R1T1,15688
Q5HZM3,15688
A8XI75,15689
Q95Y12,15689
A8XJ98,15690
A0A5S9MMK5,15690
A8XNK6,15691
Q17905,15691
A8XP91,15692
P34348,15692
A8XU68,15693
Q9XWG3,15693
A9A3A9,15694
A9A3K1,15695
A0RWD6,15695
A9A4B0,15696
A0RU95,15696
A9A555,15697
A0RYW7,15697
A9B0X2,15698
A9B5H8,15699
A5UQF5,15699
A9B5N1,15700
A9BGA3,15701
A9CB86,15702
A9CB87,15703
A9CRJ7,15704
C4V922,15704
Q6E6J3,15704
Q8SSK1,15704
O13768,15704
Q00578,15704
A9F8L0,15705
A9FR00,15706
Q1MX22,15707
A0A455R4Z0,15708
P49657,15709
Q63470,15709
Q61214,15709
Q2TAE3,15709
Q13627,15709
Q9Z188,15709
Q0IJ08,15709
Q9UHP7,15710
Q91V08,15710
Q9D676,15710
Q9WVF9,15710
P46541,15711
P80078,15712
Q95QW4,15713
Q47377,15714
O88537,15715
O88536,15715
A4FUQ5,15715
Q71MR7,15715
P25090,15715
O08790,15715
P21462,15715
P33766,15715
A0A0H3JNB0,15716
H2L0Q3,15717
Q2T6X6,15718
Q9P6N1,15719
P97583,15720
P46663,15720
Q6AYE2,15721
Q9Y371,15721
Q9JK48,15721
Q9NR46,15721
Q4J9K4,15722
Q9DA97,15723
Q9P0V9,15723
Q3SZN0,15723
Q9NVA2,15723
B3GNI6,15723
Q14141,15723
B0BNF1,15723
Q8C650,15723
Q8CHH9,15723
P54359,15723
Q9Y6H6,15724
Q9WTW2,15724
Q9JJV7,15724
Q3TD16,15725
Q9H714,15725
Q9JHL4,15726
Q62418,15726
A6H7G2,15726
Q9UJU6,15726
Q6PD74,15727
O95256,15728
Q9Z2B1,15728
Q9VCU7,15729
O34521,15730
P09323,15730
Q9I4V0,15731
W0T9X4,15732
P53104,15732
Q1PW30,15733
Q81BL7,15734
A6NK89,15735
O08314,15736
P53720,15737
P25688,15738
P09118,15738
Q6DG85,15738
Q7TQE6,15739
Q8N5G2,15739
A0A1Z2R986,15740
Q8K4G6,15741
Q9BQ69,15741
Q2KHU5,15741
Q922B1,15741
P0A898,15742
H2L006,15743
Q60813,15744
Q8R534,15744
P70505,15744
P15303,15745
Q76M96,15746
Q6QD51,15746
Q8R2G6,15746
Q9LU86,15747
P17585,15748
P9WPH3,15749
Q8S8S1,15750
Q1LK00,15751
Q9BRX2,15752
P48612,15752
Q80X73,15752
Q86XQ3,15753
Q9LW83,15754
O76027,15755
Q17770,15756
P54399,15756
P04785,15756
P09102,15756
P05307,15756
P09103,15756
Q2XNF5,15757
Q9NS69,15758
Q75Q41,15758
Q9VVN4,15759
Q8L7F9,15760
Q5FC64,15761
Q8LEK2,15762
P53318,15763
Q9WU74,15764
Q99KG5,15764
Q86X29,15764
P0DTC5,15765
E9QG68,15766
Q70EL2,15766
A0A075TR41,15767
P97814,15768
O43586,15768
Q42551,15769
P63280,15769
Q9W6H5,15769
Q9DDJ0,15769
P40984,15769
Q95017,15769
P50623,15769
P0DPQ9,15770
O15083,15771
Q811U3,15771
Q8K3M6,15771
Q6PH08,15771
Q9K0V0,15772
P61923,15773
Q18120,15774
Q8W1S1,15775
P14693,15776
O54890,15777
P05106,15777
O70309,15777
P18084,15777
P18564,15777
Q9Z0T9,15777
Q6AYF4,15777
O74360,15778
Q9LVG4,15779
A2AU37,15780
Q7TST5,15781
Q9UQV4,15781
P23978,15782
P48057,15782
P30531,15782
P48056,15782
Q9NSD5,15782
P31651,15782
P48065,15782
P48066,15782
P31650,15782
P31649,15782
P31647,15782
P31646,15782
P31641,15782
O35316,15782
Q00589,15782
P31643,15782
Q8VBW1,15782
P28570,15782
P48029,15782
Q9V4X2,15783
C0HK98,15783
Q80YV4,15784
Q9NVE7,15784
Q923S8,15784
Q3KNS1,15785
P24868,15786
P24869,15786
Q8H0U4,15787
Q24152,15788
P61024,15788
P0ABR9,15789
Q9BTV5,15790
Q6WUC1,15791
Q7XB10,15791
P26163,15792
Q925C0,15793
Q9R0N9,15793
Q86SS6,15793
Q9R0N4,15793
Q5T7P8,15793
Q9R0N8,15793
Q62746,15793
O08625,15793
O00270,15794
F8VQN3,15794
Q80ZD9,15795
Q7TNJ4,15795
Q86SJ2,15795
P22224,15796
Q9SJZ6,15797
Q9VPD5,15798
Q9VQS7,15799
Q9W1V7,15800
Q9W352,15801
Q9W3M9,15802
Q9WTM4,15803
Q9Y4A8,15803
Q9WTW4,15804
Q63302,15804
A4IFU7,15804
A2T713,15804
O14948,15804
Q5XFQ6,15804
Q9WTY8,15805
Q96DT7,15805
Q9WUU6,15806
Q14541,15806
Q91766,15806
P79926,15806
P22449,15806
P41235,15806
P49698,15806
Q9X105,15807
A5IMS8,15807
B1LC69,15807
B9K937,15807
Q9X3X1,15808
Q9X4D0,15809
P05096,15809
Q9KD44,15809
Q9X909,15810
A0R5D9,15810
P9WG49,15810
O69548,15810
Q9XE58,15811
Q9XG57,15812
Q9XI07,15813
Q9XI36,15814
Q9XIB5,15815
Q8L3W1,15815
Q9XJ61,15816
Q9XUE7,15817
Q9XUK2,15818
Q9XUK7,15819
Q9XWR1,15820
Q9XYB7,15821
Q9Y1T5,15822
Q9Y2D9,15823
A1L1J6,15823
Q5DU09,15823
Q9UFB7,15823
Q6INV8,15823
Q6GNP2,15823
Q9Y2H8,15824
Q9Y330,15825
Q9YB01,15826
Q9YDP3,15827
Q9YIB9,15828
Q16665,15828
O35800,15828
Q0PGG7,15828
Q309Z6,15828
Q61221,15828
Q9XTA5,15828
Q98SW2,15828
Q9I8A9,15828
Q9YMV2,15829
Q9Z0D4,15830
Q66862,15830
O91254,15830
Q87009,15830
Q9Z1D9,15831
Q9Z2K3,15831
A1YG48,15831
Q53GI3,15831
Q5R741,15831
Q9Z1X9,15832
O75419,15832
Q9Z288,15833
P70348,15833
Q9NP62,15833
Q9Z2K0,15834
O75618,15834
Q9Z1L3,15834
Q9Z2L7,15835
Q8IUI8,15835
Q568M3,15835
Q9Z321,15836
O95985,15836
O96651,15836
F4ISQ7,15836
Q0J0S6,15836
Q9ZMV7,15837
P55991,15837
Q9PLZ2,15837
B0K1T5,15838
B0K9V2,15838
Q8R9Y4,15838
P39779,15838
Q81WK7,15838
A7X1N2,15838
Q819X8,15838
Q8Y7J7,15838
A0AI83,15838
A4IM90,15838
A5I4L4,15838
A5N827,15838
A6LSN9,15838
A7GG24,15838
A7GRF8,15838
A7Z4N7,15838
A8FD81,15838
A9VT66,15838
B1HQV3,15838
B1YIA8,15838
B2TJ39,15838
B2V4F3,15838
B7GGC4,15838
B9DPG7,15838
B9EBD5,15838
C0ZFA5,15838
C4L618,15838
C5D8W0,15838
P59386,15838
Q0SSB9,15838
Q2YXL3,15838
Q49X40,15838
Q4L5V7,15838
Q5HPT7,15838
Q5L0N0,15838
Q5WFQ2,15838
Q65JN2,15838
Q895L3,15838
Q8CPG9,15838
Q92C72,15838
Q97I67,15838
Q9KA28,15838
B0K1W6,15839
O65983,15839
Q8R9V5,15839
B0K295,15840
B0KA14,15840
Q8R9S7,15840
B0KAG3,15841
B0K0X1,15841
Q8RDL3,15841
B0R2R5,15842
Q18I31,15842
Q3IUG3,15842
Q5V2S1,15842
B0R2S6,15843
B0R4X4,15844
B0R636,15845
B0R717,15846
B0R9H2,15847
P23464,15847
B0R9X6,15848
B0RVB3,15849
B4SJW7,15849
Q2NZB0,15849
Q87AF1,15849
Q9PF89,15849
B0S0K7,15850
B0S0K8,15851
B0S0L4,15852
B0S136,15853
B0S1C1,15854
B0S1J4,15855
B0S1L6,15856
B0S216,15857
B0S907,15858
B0SB85,15859
Q04Z69,15859
Q04QW2,15859
Q72PF7,15859
B0SGZ5,15860
B0T135,15861
B8GWW5,15861
B0TAL0,15862
B0TB10,15863
B0TIF2,15864
Q67NG0,15864
B0TLA6,15865
A0KR37,15865
A1RDX9,15865
A1S1H1,15865
A3CYH7,15865
A3Q8S8,15865
A4Y1A6,15865
A6WH87,15865
A8FP48,15865
A8GYE5,15865
B1KCX5,15865
B8CH73,15865
B8E3P6,15865
Q08A49,15865
Q0HPD2,15865
Q0I0U6,15865
Q12TC6,15865
Q8EKT0,15865
B0U2T5,15866
B0RYK3,15866
B2FR75,15866
B4SLQ3,15866
Q2P6V7,15866
Q3BWK4,15866
Q87CK7,15866
Q8PNG1,15866
Q9PCH2,15866
Q47HW8,15866
Q5P7F0,15866
A1KUP8,15866
A9M0G3,15866
B4RLX6,15866
Q9JTS0,15866
B0UN75,15867
A9IRL2,15867
B1ZJQ8,15867
Q214K2,15867
Q8UGK8,15867
Q9RH70,15867
A1US30,15867
A4YWD3,15867
A5VPI8,15867
A6U7A2,15867
A6X296,15867
A7HX41,15867
A7IM18,15867
A8I0F9,15867
A9MA26,15867
A9VYZ2,15867
B1LTE4,15867
B2IIA1,15867
B3PUN2,15867
B3QJG9,15867
B6JGF6,15867
B8EK21,15867
B8IT21,15867
B9JC68,15867
B9JUN3,15867
Q07M70,15867
Q11JT3,15867
Q136W4,15867
Q1MJ60,15867
Q1QL49,15867
Q2IWV0,15867
Q2KAE9,15867
Q3SRA8,15867
Q6G088,15867
Q6G465,15867
Q92R52,15867
Q985B3,15867
B0T3H0,15867
B8H618,15867
Q0C3U4,15867
Q0APB9,15867
Q5NLR6,15867
A5VC58,15867
Q1GSQ7,15867
Q2GC33,15867
Q2N7Q3,15867
B6IN07,15867
A1B1V8,15867
A3PGF2,15867
A4WVQ1,15867
A8LLD2,15867
Q16AJ3,15867
Q1GDG8,15867
Q28V32,15867
Q5LNK0,15867
A9HKY5,15867
A5FVX2,15867
Q2W519,15867
Q2RT88,15867
B0UT98,15868
A5UDP4,15868
A6VPL3,15868
Q0I456,15868
Q65S87,15868
Q9CNU9,15868
B0Y568,15869
B0ZSF2,15870
B1GZS8,15871
B1H0B1,15872
B1H0C7,15873
B1H2Q6,15874
B1I1H6,15875
B1I293,15876
B1I477,15877
B1I516,15878
A4J7K8,15878
A5D3M8,15878
B8FVF9,15878
Q0AWG0,15878
Q3AF82,15878
B1L400,15879
B1L9N8,15880
Q9WYA3,15880
A5IKF6,15880
A8F4P7,15880
B1MM06,15881
B1MVT6,15882
Q03ZG8,15882
Q04E51,15882
P0A454,15882
A2RI71,15882
A3CLS2,15882
A4VW30,15882
A8AY67,15882
B1I734,15882
B8ZM67,15882
P96053,15882
Q031X9,15882
Q03LJ7,15882
Q3K1U0,15882
Q830L4,15882
Q8DV99,15882
Q9CIL6,15882
Q9KGM3,15882
A0AM39,15882
A0R899,15882
A2RDV9,15882
A4IJA1,15882
A5IQ32,15882
A6QED4,15882
A7GJT7,15882
A7WYM0,15882
A7Z0E4,15882
A8FAE6,15882
A9VN38,15882
B1YGD0,15882
B4U1Z1,15882
B5XM64,15882
B7GFF3,15882
B8DAT9,15882
B9DLF7,15882
B9DUS1,15882
B9E8X2,15882
C0M8S3,15882
C3LIZ7,15882
C5D347,15882
P24277,15882
Q38YT8,15882
Q49UY9,15882
Q4L3D6,15882
Q5HRS7,15882
Q5L3X4,15882
Q65PJ9,15882
Q6GJJ3,15882
Q8EU58,15882
Q927D9,15882
A5VIC4,15882
B2GAD9,15882
C4KZX2,15882
Q03E59,15882
Q03SS5,15882
Q1WSU5,15882
Q5WLZ3,15882
Q88YP8,15882
A8YTF7,15882
B3W9Z0,15882
Q045U7,15882
Q048W6,15882
Q5FM04,15882
Q74KZ9,15882
B3DUB4,15882
A0ZZN6,15882
B7GT67,15882
Q83MQ8,15882
Q83N83,15882
B1MZG8,15883
B1VDJ7,15884
Q4JVD8,15884
B1WAZ8,15885
A1L2U9,15885
Q0IH98,15885
Q9CWH1,15885
Q0VCJ6,15885
Q96BR9,15885
B1WBU4,15885
B1YGB2,15886
P05648,15886
A0AEI7,15886
A0Q3U6,15886
A4IJ84,15886
A5HXP7,15886
A5N457,15886
A6LPB1,15886
A7G9B0,15886
A7GJR9,15886
A7Z0C3,15886
A8F8Y4,15886
A9VM90,15886
B0TAK8,15886
B1L1K6,15886
B2A2Y6,15886
B2THB4,15886
B2UX43,15886
B7GFK8,15886
B7HIH4,15886
B7HPR7,15886
B7IS20,15886
B7JJB7,15886
B8DAQ9,15886
B8I3R2,15886
C1ES08,15886
C1L2Z8,15886
C3KXQ7,15886
C4KZZ3,15886
C5D327,15886
Q0SWX6,15886
Q0TV64,15886
Q5L3Z2,15886
Q5WM31,15886
Q65PM2,15886
Q8EU88,15886
Q97N35,15886
Q9RCA2,15886
A4J0F0,15886
A6TJ76,15886
A8MEA0,15886
Q67TK7,15886
Q8RDL6,15886
B0K0W8,15886
A3DHZ4,15886
Q4A180,15886
A5INP2,15886
B9DPX4,15886
B9E8Z7,15886
Q2YUP1,15886
Q4LAL5,15886
Q5HJZ9,15886
Q6GKU4,15886
Q8CQK7,15886
Q83N52,15886
A0Q3U7,15886
A4IVR6,15886
A7N926,15886
B0TWF7,15886
Q0BPB6,15886
Q2A640,15886
A2RH74,15886
Q9CJJ2,15886
A5CLT3,15886
B0RH69,15886
Q6AHN6,15886
C1B7S7,15886
P9WNW3,15886
A0R7K1,15886
A0PKB2,15886
A1T102,15886
A1U8S0,15886
B1MDH6,15886
B2HI46,15886
C0ZLE1,15886
C1AIZ8,15886
P46388,15886
P49990,15886
P49991,15886
Q0SAG7,15886
Q5Z3Z8,15886
Q9L7L7,15886
A6W3V4,15886
Q47U23,15886
Q6ABL5,15886
Q6NKL7,15886
Q8FUL7,15886
A4Q9R9,15886
C3PE72,15886
Q8NUD8,15886
A5VHF3,15886
Q890K8,15886
B3W6N4,15886
Q03D55,15886
Q03I60,15886
Q03UE4,15886
Q38ZS4,15886
Q839Z5,15886
A8YW41,15886
Q04CX5,15886
Q5FN15,15886
Q74M34,15886
C5C7X4,15886
B2GEU8,15886
B7GSF9,15886
B3DP22,15886
B8DV06,15886
B1YGB5,15887
A0AEJ1,15887
B8DAQ5,15887
C1L302,15887
C4KZZ0,15887
Q92FU8,15887
Q9RC99,15887
A0R883,15887
P05651,15887
A4IJ87,15887
A5INP5,15887
A7GJS2,15887
A7Z0C6,15887
A8F8Y7,15887
A9VM93,15887
B1HS35,15887
B7HIH7,15887
B7IS23,15887
B7JJC0,15887
B9DPX1,15887
C0ZH40,15887
C5D330,15887
Q2FKQ2,15887
Q2YUN8,15887
Q5L3Y9,15887
Q5WM28,15887
Q63HG4,15887
Q65PL9,15887
Q8EU85,15887
B9E903,15887
Q03UE1,15887
A5VHF6,15887
B1MW32,15887
B2GEV1,15887
B3W6Q9,15887
Q03D52,15887
Q03I57,15887
Q040E6,15887
Q890K5,15887
Q4LAL2,15887
Q38ZS1,15887
Q4A177,15887
Q5HK02,15887
Q8CQK5,15887
Q839Z2,15887
B1YIQ5,15888
C4L5X2,15888
Q67PR8,15888
B1ZN17,15889
B1ZN99,15890
B1ZSD3,15891
B1ZWL2,15892
B1ZZY2,15893
B2A1M7,15894
B2A2Y9,15895
B2A335,15896
B2A499,15897
B2A5L5,15898
B2A618,15899
B2A6Z7,15900
B2GD58,15901
B2GIL9,15902
B2ICM2,15903
A4YLB3,15903
A5ESR5,15903
B3QCG6,15903
B6JJQ2,15903
Q07H53,15903
Q13F13,15903
Q1QQZ4,15903
Q20WW7,15903
Q2J2D2,15903
Q3SVQ6,15903
Q6NC56,15903
Q89BN3,15903
B8EP16,15903
Q7NFM6,15903
B2J719,15903
B7K422,15903
B7KHF1,15903
Q3MAP6,15903
Q5N376,15903
Q8YM73,15903
Q2JUS2,15903
Q2JH54,15903
B2IGF1,15904
A7IGF5,15904
A8HZ71,15904
B8ETL3,15904
B2UU73,15905
B5Z7S9,15905
B6JME6,15905
Q17WX2,15905
Q1CSU9,15905
Q9ZKS6,15905
B2UW37,15906
B5Z6A3,15906
B6JPD0,15906
O24876,15906
Q17ZL5,15906
Q1CVC2,15906
Q7VJB1,15906
Q9ZN29,15906
B2V158,15907
A6LQV9,15907
B2TL64,15907
A8ML82,15907
B0TD39,15907
Q189A4,15907
Q2NFM3,15907
B2UQE3,15907
B2V5T9,15908
C0QQA0,15908
B2V7A4,15909
C0QRI1,15909
B2VJ49,15910
P0A8V6,15910
A0KVP9,15910
A1JQP6,15910
A1S6X3,15910
A3D3H2,15910
A4TJC6,15910
A4Y625,15910
A6TAW6,15910
A6WM75,15910
A7MKD4,15910
A8GFF9,15910
A8H5C1,15910
A9MP58,15910
A9MVW4,15910
B0TRI9,15910
B5XQ79,15910
B7LSJ7,15910
B8EAH2,15910
C0Q329,15910
C5B9W3,15910
Q083H2,15910
Q0HJX1,15910
Q0HW67,15910
Q12NQ7,15910
Q6D4N0,15910
Q8ED80,15910
Q8Z685,15910
Q9CPJ0,15910
Q7N3Z5,15910
A4WBF4,15910
B4EXU3,15910
C6DG46,15910
Q87N05,15910
Q9KQU8,15910
Q7MJP0,15910
B3DRV5,15911
Q8G6E0,15911
B3DS13,15912
Q8G689,15912
B7GRN1,15912
B3DVB4,15913
B3DWG6,15914
B3DWR3,15915
B3E3Z1,15916
A1AU70,15916
C6DZJ7,15916
B3E5Z2,15917
A1AT89,15917
B5EGD4,15917
C6E4L2,15917
B9M3N0,15917
A5GEV5,15917
Q74BP0,15917
B3E8N9,15918
B3EDN1,15919
B3EFD2,15920
A1BDH2,15920
A4SGE1,15920
B3ELQ8,15920
B4S4U8,15920
Q3ATE5,15920
Q3B219,15920
B4SCR7,15920
Q8KFR0,15920
B3QQG1,15920
B3EJI1,15921
B4S937,15921
Q7NBA9,15922
Q7QDU4,15923
Q7RTU0,15924
Q7RUA4,15925
B2AR36,15925
D1ZRZ5,15925
Q2GSA4,15925
Q7RWW0,15926
Q2USL9,15926
Q4WGK6,15926
Q5AYE3,15926
Q4IJU0,15926
Q7RX73,15927
Q7RYM5,15928
Q7S438,15929
Q7SI68,15930
Q7SXA9,15931
Q640B4,15931
Q7SYB3,15932
Q7T006,15933
Q7T1C0,15934
Q12951,15934
Q922I5,15934
A3KNJ3,15934
Q3I5G5,15934
Q6P8A3,15934
Q7ZYQ0,15934
Q6P2Z3,15934
Q91904,15934
Q91905,15934
Q6ZQN5,15934
Q7T2G1,15935
Q7Z5L9,15935
Q7TQG0,15936
O15062,15936
Q7TSI0,15937
P17014,15937
Q8BQC8,15937
Q9NYW8,15937
Q7UIC5,15938
Q7UPG4,15939
Q7US71,15940
Q7USY7,15941
Q8WP90,15942
Q9D241,15943
Q9NXI6,15943
Q9NZD2,15944
Q8BFU8,15945
Q7TSF2,15945
Q8NDX2,15945
P34644,15945
Q5W8I7,15945
Q9JI12,15945
Q6INC8,15945
Q9P2U8,15945
A6QLI1,15945
Q05B21,15945
Q1L8X9,15945
Q62634,15945
Q3TXX4,15945
Q8BLE7,15945
Q5W8I8,15945
Q9P2U7,15945
A4FV52,15945
Q57573,15946
Q9DG80,15947
Q7XJE6,15948
G5EEM6,15949
Q9Z260,15950
P56748,15950
P56750,15950
Q9Z0D9,15951
Q2KTE1,15951
P49238,15951
P27810,15952
P46592,15952
Q00310,15952
P38130,15952
P27809,15952
P34095,15953
P15776,15954
P30215,15954
P59709,15954
P31614,15954
Q46AN5,15955
O62090,15956
Q13702,15957
Q6NXT6,15958
Q4VBD2,15958
A2BIE7,15958
Q9V1J7,15959
Q96GN5,15960
Q3V3Z3,15961
Q69JW3,15962
O80605,15962
Q10R54,15962
Q9Y6Q2,15963
Q9P0J0,15964
Q9ERS2,15964
Q95KV7,15964
Q9SM02,15965
O48651,15965
Q6NT55,15966
P51871,15966
Q9EP75,15966
Q9HBI6,15966
P51869,15966
P33274,15966
Q99N16,15966
Q9HCS2,15966
P98187,15966
P78329,15966
Q8TAE7,15967
Q672V6,15968
P9WEX9,15968
Q56RZ3,15968
J7FIX8,15968
P9WEQ2,15968
E9F5E9,15968
A0A0E3D8M9,15968
P9WEX3,15968
Q9C446,15968
A0A0E3D8P4,15968
P24322,15968
H1VQB1,15968
P9WEW8,15968
I1RL14,15968
Q9P885,15968
Q6F5E6,15968
Q92236,15968
Q54BK1,15968
P56966,15968
Q6F596,15968
O95749,15968
Q9WTN0,15968
B2DBE9,15968
A0A858E6N7,15968
Q6S5G3,15969
A4VFY3,15970
Q5T7N3,15971
P36499,15972
O54329,15972
P48966,15973
P30306,15973
Q8WXX5,15974
Q84P23,15975
Q9HCU9,15976
Q5PSV4,15976
P0A8L1,15977
Q9P2E5,15978
Q6IQX7,15978
Q8IZ52,15978
Q9TYT3,15979
Q866C9,15980
Q866C5,15980
Q866D9,15980
Q866C7,15980
Q866D2,15980
Q10979,15980
Q866F0,15980
Q9TUD6,15980
Q29043,15980
Q866E1,15980
Q866E7,15980
Q866F1,15980
Q866D6,15980
P19526,15980
Q866E4,15980
Q9TUD4,15980
Q866E8,15980
Q10980,15980
Q866E6,15980
Q10983,15980
P97353,15980
Q10984,15980
Q10981,15980
O77487,15980
O77486,15980
Q28113,15980
Q9TTC7,15980
Q9JL27,15980
Q10982,15980
O77485,15980
G5EEC2,15981
Q8NET6,15982
Q9BYZ8,15983
Q10M74,15984
O77460,15985
P00817,15985
Q9H2U2,15985
Q9VFM9,15986
P08761,15987
P14930,15988
P17777,15989
P15018,15989
P09056,15989
O44514,15990
B2RKV3,15991
P15088,15992
P21327,15993
Q7Z624,15994
P62205,15995
Q9N2L7,15995
P34331,15995
Q2TA25,15995
Q07832,15995
Q62673,15995
P53350,15995
P52304,15995
Q5QP82,15996
Q9W6F9,15997
Q9Y5W5,15997
Q9NRD1,15998
Q9QZN4,15998
Q9H4M3,15998
Q9UK22,15998
P22007,15999
Q9HU15,16000
B3DM23,16001
Q91989,16001
B3DWU2,16002
B3PN08,16003
Q600B5,16003
B3PN30,16004
B3QTP6,16005
B3QZS5,16006
Q6YQD6,16006
Q2NJF5,16006
B4E8V9,16007
A3DBM8,16008
B8I4X0,16008
A3DCG2,16009
A3DEX5,16010
A3DHZ7,16011
A3DIE4,16012
A3DJP3,16013
A3DN07,16014
A3LWH8,16015
Q59S45,16015
A5DAQ7,16015
Q6BKH9,16015
A3M0Q4,16016
B0VAF3,16016
B0VMK0,16016
Q6FG21,16016
A3M0Q6,16017
B0VAF5,16017
B0VMK2,16017
Q6FG19,16017
A3M7W0,16018
Q6F992,16018
B0VT90,16018
B2HWT2,16018
A3MUI7,16019
A1RUX0,16019
A4WIK5,16019
A8MCT2,16019
B1YCQ5,16019
Q8ZX17,16019
A3PHR6,16020
A4WQC4,16020
B9KNI7,16020
A4QH19,16021
A4TRS7,16022
A7FN79,16022
B1JNC4,16022
Q6DA21,16022
C6DJR5,16022
P09378,16022
A1AI83,16022
A7ZUB8,16022
P40865,16022
Q0SZ96,16022
Q32A71,16022
Q8X7B3,16022
A4WG90,16022
A6TGB0,16022
A7ML57,16022
A9MI63,16022
B4TBY4,16022
B4TPR0,16022
B5F0N0,16022
B5FPP6,16022
Q57HG7,16022
A4VFG0,16023
A4XN62,16023
A5VWC0,16023
A6UX64,16023
B0KEV1,16023
B1J3Y4,16023
B7V0N8,16023
C1DFU4,16023
C3KDU4,16023
Q02V78,16023
Q1IH46,16023
Q3KKF9,16023
Q48QJ8,16023
Q4KKS8,16023
Q500U5,16023
Q88BK1,16023
Q88RW7,16023
P13456,16023
Q1R1P0,16023
P49997,16023
A4VTZ9,16024
A2RFM2,16024
A3CM38,16024
A8AWT7,16024
B1ICY4,16024
B2IR82,16024
B4U278,16024
B5XKL2,16024
P0DH42,16024
Q03L08,16024
Q04JI4,16024
Q3K2D9,16024
Q8DTM9,16024
Q97PN9,16024
Q9A0R6,16024
A4VX29,16025
A4W9Y2,16026
P16525,16026
A8AGY9,16026
A9MRV0,16026
A9N011,16026
B4T5A5,16026
B4THQ0,16026
B4TVD5,16026
B5BKA2,16026
B5F6H7,16026
B7LQQ4,16026
C0Q4Z6,16026
Q8Z6R7,16026
A7FHW9,16026
A1JML7,16026
A6T8M8,16026
A7MMM5,16026
A7ZM70,16026
A8A0F2,16026
B2U1R9,16026
B5XRE3,16026
B7L5G2,16026
B7M0G6,16026
B7M9W3,16026
B7MV86,16026
B7NB63,16026
B7NUM9,16026
O52715,16026
P58384,16026
Q0THL8,16026
Q320W6,16026
Q32FG8,16026
Q66AE3,16026
Q8FHA8,16026
Q9L6X9,16026
A4XIQ3,16027
A4XJV0,16028
B9MRE0,16028
A4YHK7,16029
O05207,16029
C3MPN7,16029
Q971T2,16029
Q97ZF0,16029
C3NHT6,16029
Q9YE64,16029
A4YJ98,16030
A5E812,16030
B3QJZ9,16030
Q07VS2,16030
Q13F98,16030
Q1QS94,16030
Q21DF6,16030
Q2J497,16030
Q3SMV0,16030
Q6NDV3,16030
