identifier,cluster
Q8T5C6,15105
Q5I7G2,15105
P29056,15106
P29458,15107
P30665,15107
P29469,15108
Q9LPD9,15108
B8BKI8,15108
Q2R482,15108
P29506,15109
P29547,15110
P29555,15111
P29590,15112
Q60953,15112
P29673,15113
P29747,15114
P30181,15115
Q9FJ79,15115
P93119,15115
P30620,15116
P30630,15117
P30658,15118
Q14781,15118
P30771,15119
Q09820,15119
P31244,15120
P79051,15120
P31310,15121
P31260,15121
Q9IA27,15121
P31315,15122
Q9H4S2,15122
P31460,15123
P32030,15124
P32085,15125
Q6SJ95,15125
A6H907,15125
O43133,15125
P17871,15125
P20226,15125
P29037,15125
Q4R4F5,15125
P27633,15125
Q1JPY4,15125
Q28GG8,15125
Q5UE94,15125
Q6SJ96,15125
Q7SXL3,15125
A6H909,15125
O13270,15125
P53360,15125
P53361,15125
Q28DH2,15125
Q2HJ52,15125
Q92117,15125
Q92146,15125
Q9NHP5,15125
P20227,15125
P32115,15126
O43316,15126
O88436,15126
P55864,15126
P26367,15126
G5EDS1,15126
O73917,15126
P26630,15126
P63016,15126
P47238,15126
Q1LZF1,15126
P32325,15127
P32354,15128
P32367,15129
P32389,15130
P32432,15131
P32442,15132
P50221,15132
A1YGA4,15132
A2T7T2,15132
F1Q4R9,15132
P32527,15133
P32562,15134
P32566,15135
P32567,15136
P32585,15137
P32591,15138
P32607,15139
P32628,15140
P32773,15141
P32797,15142
P32807,15143
P32829,15144
P32832,15145
P32833,15146
P32914,15147
Q6FMX1,15147
Q752J8,15147
P33122,15148
P33224,15149
P33242,15150
P50569,15150
P79387,15150
Q04752,15150
Q13285,15150
Q9GKL2,15150
P45448,15150
O00482,15150
Q9QWM1,15150
O42101,15150
Q95L87,15150
P33301,15151
P33400,15152
P33520,15153
P33647,15154
P33748,15155
P33919,15156
P34087,15157
O14459,15157
P34161,15158
P34219,15159
P34233,15160
P34252,15161
P34326,15162
P34409,15163
P34440,15164
P34470,15164
P34447,15165
P34555,15166
P34684,15167
P34707,15168
P34766,15169
A8XSQ8,15169
P35192,15170
P35201,15171
P35208,15172
P35233,15173
Q06180,15173
P17706,15173
P35821,15173
O13016,15173
P35249,15174
Q99J62,15174
P40348,15174
P0C7N7,15174
Q09843,15174
Q54MD4,15174
Q9FXM3,15174
Q93ZX1,15174
P35428,15175
Q04666,15175
Q14469,15175
Q3ZBG4,15175
Q6IRB2,15175
Q9HCC6,15175
Q5PPM5,15175
Q8AVU4,15175
O57337,15175
Q90VV1,15175
Q90Z12,15175
Q6PBD4,15175
P42494,15176
P0C983,15176
P0C984,15176
P0C985,15176
P0C986,15176
P42677,15177
P42736,15178
P42774,15179
P42775,15180
P42776,15180
P43072,15181
P43079,15182
P43132,15183
P43136,15184
O09017,15184
P10588,15184
Q9TTR8,15184
O09018,15184
P10589,15184
P24468,15184
Q06725,15184
Q60632,15184
Q90733,15184
Q9TTR7,15184
Q06726,15184
Q6PH18,15184
P43247,15185
P43246,15185
P54275,15185
Q3MHE4,15185
Q5XXB5,15185
P43267,15186
O60248,15186
P43351,15187
P43352,15187
P39022,15187
P43609,15188
P43618,15189
P43688,15190
A6NCS4,15190
P45684,15191
P13445,15191
D0ZVL4,15191
O51804,15191
P35540,15191
P47765,15191
Q9KI19,15191
P45896,15192
P45897,15193
P45951,15194
P45956,15195
P46063,15196
Q9Z129,15196
Q5RF63,15196
Q6AYJ1,15196
P46099,15197
Q13351,15197
P46581,15198
P46607,15199
P46639,15200
P24345,15200
Q43484,15200
P46609,15200
Q38874,15200
Q9M6D9,15200
O22299,15200
P46608,15200
Q41853,15200
Q41330,15200
O04135,15200
O65034,15200
O04134,15200
P46640,15200
Q84JS6,15200
Q948L5,15200
Q9FP29,15200
A2Y007,15200
P46684,15201
O73689,15201
Q15915,15201
Q8JJC0,15201
O95409,15201
Q62520,15201
Q91689,15201
Q9YIB7,15201
P39768,15201
Q8N9L1,15201
Q61467,15201
O60481,15201
O57311,15201
Q62521,15201
Q6DJQ6,15201
Q9IB89,15201
Q7TQ40,15201
A0JC51,15201
Q96T25,15201
P46946,15202
P46957,15203
P47043,15204
P47112,15205
P47242,15206
P55771,15206
Q2L4T2,15206
P55166,15206
Q2VL50,15206
Q2VL51,15206
Q2VL54,15206
Q2VL56,15206
Q2VL57,15206
Q2VL58,15206
Q2VL59,15206
Q2VL60,15206
Q2VL61,15206
Q2VL62,15206
P09084,15206
P15863,15206
P47821,15207
Q6FJE8,15207
P47825,15208
P47927,15209
Q9FH95,15209
B8B0I8,15209
A0A0N7KMH0,15209
P47979,15210
P48437,15211
Q91018,15211
Q92786,15211
P54292,15212
P54397,15213
P54622,15214
P54671,15215
P54725,15216
P54726,15216
A3KMV2,15216
Q29RK4,15216
P54727,15216
P54728,15216
Q4KMA2,15216
P54784,15217
P54785,15218
P54789,15219
P54790,15220
P54791,15221
P54821,15222
P63013,15222
Q05437,15222
Q99811,15222
Q06348,15222
Q90963,15222
P54841,15223
P54842,15223
Q9Y5Q3,15223
Q2PFS4,15223
Q98UK5,15223
Q6DE84,15223
Q90370,15223
Q90888,15223
Q504L8,15223
A7Z017,15223
O75444,15223
P54843,15223
P54844,15223
Q8CF90,15223
D3ZNT6,15223
Q8NHW3,15223
Q789F3,15223
P23091,15223
Q0V9K1,15223
Q98UK4,15223
Q4U1U2,15223
O42290,15223
O57342,15223
A3KMR8,15223
P54846,15224
P54845,15224
P55316,15225
Q00939,15225
Q60987,15225
Q90964,15225
Q9YHC5,15225
P56260,15225
Q1A1A1,15225
Q1A1A2,15225
Q1A1A3,15225
Q1A1A4,15225
Q1A1A5,15225
Q1A1A6,15225
P55318,15226
Q3Y598,15226
P35584,15226
P32183,15226
P55965,15227
P56915,15228
Q02591,15228
P53544,15228
A1YEY5,15228
P29454,15228
P53545,15228
P53546,15228
A1YFI3,15228
A2T7P4,15228
P57073,15229
Q04886,15229
Q6IZ48,15229
P57102,15230
P61295,15230
Q90690,15230
P57101,15230
Q0VCE2,15230
O96004,15230
P97832,15230
Q64279,15230
P57100,15230
Q28555,15230
Q90691,15230
O73615,15230
P57760,15231
O75716,15231
O88697,15231
P57780,15232
O43707,15232
Q9QXQ0,15232
Q9JI91,15232
A5D7D1,15232
Q3ZC55,15232
P35609,15232
Q2PFV7,15232
P05094,15232
Q3B7N2,15232
Q0III9,15232
Q08043,15232
O88990,15232
P20111,15232
P18091,15232
P58195,15233
O15162,15233
Q9JJ00,15233
Q9NRY7,15233
Q9DCW2,15233
Q9NRQ2,15233
Q6QBQ4,15233
Q9JIZ9,15233
P58334,15234
Q9BXK1,15234
Q19A40,15234
Q8TD94,15234
Q19A41,15234
P58340,15235
Q9QWV4,15235
Q32KY3,15235
Q5R4T3,15235
P59054,15236
Q96S65,15236
Q5R638,15236
P59595,15237
P59817,15238
Q86YH2,15238
P59924,15239
P60008,15240
P60723,15241
P61074,15242
P61218,15243
O88828,15243
Q9FJ98,15243
Q9SJ96,15243
Q32PE0,15243
Q54FA8,15243
P36595,15243
P20435,15243
Q17684,15243
A8WSV7,15243
Q24320,15243
P78871,15244
P79005,15245
P82798,15246
P83870,15247
P83916,15248
Q13185,15248
P23198,15248
P45973,15248
Q61686,15248
P84060,15249
O70585,15249
Q9Y4J8,15249
Q9D2N4,15249
P84090,15250
P84550,15251
P84551,15251
Q8BX46,15251
P86252,15252
P86452,15253
D2EAC2,15253
P87174,15254
P87175,15255
P87231,15256
P87324,15257
P90740,15258
A8WZU5,15258
P90971,15259
P91278,15260
P91399,15261
P91829,15262
P91943,15263
P92948,15264
P92973,15265
P93024,15266
P93047,15267
O49596,15267
P27347,15267
O49595,15267
P93751,15268
P94544,15269
P97303,15270
Q9BYV9,15270
P97309,15271
Q9BRJ9,15271
P97334,15272
Q8TAU0,15272
P97386,15273
P49916,15273
P97430,15274
P03973,15274
P97469,15275
O08954,15275
O43623,15275
P19382,15275
Q3MHQ4,15275
Q91924,15275
Q02085,15275
O95863,15275
P97471,15276
O70437,15276
Q13485,15276
Q9GKQ9,15276
Q1HE26,15276
P97481,15277
Q99814,15277
Q9JHS1,15277
P97691,15278
O08696,15278
Q08050,15278
Q9UJW2,15279
Q9VUL9,15280
Q7K2G1,15281
Q9WU22,15282
P29074,15282
P26045,15282
Q93TU6,15283
E8WYN5,15284
Q8U4M3,15285
Q64442,15286
P07846,15286
P27867,15286
Q58D31,15286
Q9LXR9,15287
O59747,15288
Q3UW53,15289
P13231,15290
P42526,15290
Q8BQP9,15291
Q5FVH8,15291
P0AFD1,15292
P39731,15293
Q9BWV7,15294
Q8WW24,15295
Q149S1,15295
Q54JH4,15296
Q80VH0,15297
Q8NDB2,15297
O53177,15298
P0AEJ4,15299
P07320,15300
P07315,15300
P22914,15300
Q9FH18,15301
Q99469,15302
P97306,15302
Q7DBF3,15303
P09394,15304
Q06282,15304
Q9BXS1,15305
Q9CXF7,15306
Q86WJ1,15306
Q5VMP0,15307
Q14019,15308
P35193,15309
P03452,15310
P03454,15310
P03451,15310
P11132,15310
Q9Z2J0,15311
Q9UHI7,15311
Q9WTW7,15311
Q9WTW8,15311
Q9EPR4,15311
Q9UGH3,15311
O00214,15312
P31553,15313
B4EY22,15313
Q9S7W1,15314
Q93WD2,15314
Q7K237,15315
G1FC92,15316
O58679,15317
Q5JJ82,15317
P24474,15318
P48180,15319
P50945,15320
Q91ZM2,15321
Q62985,15321
Q9NRF2,15321
O61142,15322
O74563,15323
P12969,15324
P10997,15324
P12968,15324
Q68DV7,15325
Q9CAT6,15326
Q9Z0E1,15327
Q8TC57,15327
Q23571,15328
P11181,15328
P53395,15328
P11182,15328
Q504Y3,15329
P23893,15330
Q42522,15330
P42799,15330
Q6PI26,15331
P33886,15332
P41241,15333
Q0VBZ0,15333
P41240,15333
P32577,15333
P42679,15333
Q9M0G7,15334
O74198,15335
P25087,15335
Q12092,15336
Q6P1D5,15337
Q9BYH1,15337
Q7TSK2,15337
Q6UXD5,15337
Q940B8,15338
P34299,15339
Q9MYU4,15340
P49961,15340
O18956,15340
P97687,15340
Q9Z1K6,15341
O95376,15341
Q4G050,15342
Q9BUB5,15342
O08605,15342
Q5U2N4,15342
Q9HBH9,15342
P52012,15343
P81608,15344
Q9Y6A5,15345
Q5QXH7,15346
B7NFE7,15346
A9MYB0,15346
Q5E8X6,15346
B7NV20,15346
B2TVJ5,15346
Q8Z3C6,15346
P21177,15346
Q32A21,15346
A1JIG4,15346
Q83PG1,15346
A4WFX4,15346
Q6DAP5,15346
A8ACZ4,15346
Q1R466,15346
Q8ZAN0,15346
Q7MZ92,15346
Q8X8I2,15346
A6TGM4,15346
Q6LW06,15346
B7LTY9,15346
Q8FBI2,15346
Q9L6L5,15346
A0KEL1,15346
Q87TN9,15346
A5F465,15346
Q489W3,15346
B7VGL4,15346
Q7MQH9,15346
C3K613,15346
Q4KFC4,15346
Q4ZRA0,15346
Q1I7D4,15346
P28793,15346
A4XSM8,15346
A8GYG0,15346
A3Q8U4,15346
B8CH91,15346
Q08A39,15346
B1KCZ3,15346
A1S1I8,15346
A0KR50,15346
A3CYJ4,15346
B0TLB9,15346
A8FP63,15346
Q4FQC6,15346
Q6FF68,15346
Q1Q8J9,15346
Q8TAD2,15347
P15372,15348
Q8C5L3,15349
Q9NZN8,15349
P0C1X8,15350
F1MH24,15350
Q3UHJ0,15350
F1SPM8,15350
Q8VYR7,15351
Q9W1M8,15352
Q9W345,15353
P52006,15354
Q8ZNF5,15354
B1ASB6,15355
Q81PP9,15356
Q9P7Y9,15357
Q8GWH3,15358
E9P8D2,15359
Q04J43,15360
Q97PA9,15360
Q8KY50,15360
B6V6V5,15361
F1CMY8,15361
P71875,15361
F1CMX0,15361
O00592,15362
P40367,15363
Q8XIQ9,15364
Q8IDP4,15365
P32643,15366
Q8CCJ3,15367
B2GV24,15367
Q4R367,15367
O94874,15367
Q9VTZ5,15368
P9WQ35,15369
G5EEC5,15370
Q60696,15371
P40967,15371
Q08542,15372
Q9CZN4,15373
Q03330,15374
Q756G9,15374
Q6FTW5,15374
Q9UUK2,15374
Q10430,15375
Q9UMX2,15376
Q9R109,15376
P38632,15377
Q12522,15378
P56537,15378
O55135,15378
Q6DLR9,15379
O43194,15380
Q5U431,15380
Q8MPP0,15381
Q9NZ43,15382
Q6J6C2,15383
P13432,15384
Q9QYW1,15385
O89109,15385
O15554,15385
P0A858,15386
Q59Y37,15387
Q9LSQ5,15387
P53159,15388
Q96JC1,15389
Q8R5L3,15389
Q8VYL1,15390
O95070,15391
Q99437,15392
P23968,15392
Q96JX3,15393
Q5SXH7,15394
P29533,15395
P19320,15395
P29534,15395
Q0E2F9,15396
P49764,15397
P27636,15398
P76535,15399
Q56840,15400
Q95RU0,15401
P17109,15402
P07498,15403
P02668,15403
P02669,15403
Q22146,15404
P9WKC9,15405
Q9SRY3,15406
Q9Z1F9,15407
Q7SXG4,15407
O88456,15408
P04632,15408
Q64537,15408
P54582,15409
P33013,15410
Q03778,15411
P06736,15412
P55132,15412
Q6NQ99,15413
Q8CIN9,15414
Q6ZQM0,15414
Q10738,15415
P50280,15415
P09237,15415
Q96RP7,15416
F4I2N7,15417
B8JLQ9,15418
Q8IVL8,15418
Q9M9U5,15419
Q08B36,15420
Q8KUU5,15421
P36000,15422
Q9R0S3,15423
Q9ULZ9,15423
Q8CFY5,15424
Q8VEM1,15425
Q86XS8,15425
Q96LA6,15426
Q96LA5,15426
P41409,15427
Q94A99,15428
Q3UY90,15429
Q9UFP1,15429
P0C089,15430
Q8WUK0,15430
Q66GT5,15430
Q11186,15431
Q9JJY9,15432
Q9GZX6,15432
Q9V3B4,15433
Q9SK50,15434
Q4J6M3,15435
Q9BWL3,15436
Q3UGX3,15437
D3ZVU9,15437
Q8N9F0,15437
P27128,15438
P84466,15439
P48449,15439
P48450,15439
P0A790,15440
Q96P09,15441
Q64441,15442
Q07973,15442
Q09128,15442
P9WPZ3,15443
O01991,15444
P0A1P6,15445
Q3V5W6,15445
P0A9C5,15445
P9WN39,15445
P77961,15445
Q9IH62,15446
Q86WT6,15447
Q80X56,15447
Q9NPH9,15448
P35292,15449
O14434,15450
P56221,15450
Q8TF65,15451
Q9Z0G0,15451
O14908,15451
Q9Z254,15451
Q5E9Q1,15452
G3V9D0,15452
Q8NBL1,15452
Q8BYB9,15452
Q8T045,15452
Q9L6V3,15453
Q64349,15454
P21145,15454
O09198,15454
P56880,15455
Q6PE15,15456
Q9NUJ1,15456
Q5U3H2,15457
Q5RJX8,15457
Q6GP17,15457
P0C2N5,15457
Q4FZB7,15457
Q3U8K7,15457
Q8R5J9,15458
Q9ES40,15458
Q64294,15459
Q62011,15459
P0C2P0,15460
P52301,15461
Q9VZ23,15461
P79735,15461
Q3T054,15461
P32835,15461
Q8VEE1,15462
Q9NZU5,15462
Q8XBX8,15463
A0A482PDI9,15463
B7UI21,15463
A0A0H3NK84,15463
P0DUJ7,15463
P0DUJ8,15463
Q6UWF3,15464
Q3UU41,15464
Q6ZP29,15465
B0BMY1,15465
Q9LCU3,15466
P43601,15467
Q9VV87,15468
P35415,15469
P10567,15469
Q46806,15470
Q9BSE4,15471
Q6ZTW0,15472
Q99MS8,15472
Q39219,15473
O22049,15473
Q8LEE7,15473
Q07185,15473
P22185,15473
Q41224,15473
P9WGU9,15474
G7CES0,15474
Q86YD1,15475
P03170,15476
P81291,15477
Q00816,15478
Q93AM1,15479
A3DD66,15480
Q9VYY9,15481
P80428,15482
P15313,15483
P31409,15483
Q8W4E2,15483
P31407,15483
P11574,15483
Q91YH6,15483
P62814,15483
P31408,15483
P21281,15483
Q76NU1,15483
Q9N5A0,15483
Q19626,15483
O43504,15484
P37672,15485
P04983,15486
Q9HV27,15487
O14261,15488
Q9UQ07,15489
Q9WVS4,15489
Q9D6T0,15490
Q91XS8,15491
O94768,15491
Q8BG48,15491
Q9GM70,15491
Q9UEE5,15491
Q9BXJ5,15492
Q9D8U4,15492
Q9YGC1,15493
Q0P8H3,15494
P04039,15495
P52798,15496
Q5ZUV9,15497
Q7JQF1,15498
P48534,15499
Q9FE01,15499
Q10N21,15499
Q05431,15499
Q7XZP5,15499
Q42564,15499
P07014,15500
P21914,15500
Q6H4G3,15500
Q8LBZ7,15500
Q8LB02,15500
Q9S827,15500
Q09545,15500
P21913,15500
Q007T0,15500
Q9YHT2,15500
P21912,15500
Q9CQA3,15500
O44074,15500
Q9FJP9,15500
Q96QH2,15501
Q9KK62,15502
Q8GY82,15503
Q0ZLH2,15504
Q13094,15505
Q60787,15505
Q9C5J9,15506
Q149F3,15507
O74718,15507
Q9D2L1,15508
Q9CAF2,15509
Q7Z6K5,15510
Q8IZ96,15511
Q6I621,15512
Q9LVE2,15512
Q14738,15512
Q16537,15512
Q60996,15512
Q13362,15512
Q15173,15512
Q6PD03,15512
Q15172,15512
P38903,15512
O18178,15512
Q54VB6,15512
Q08AG7,15513
P11403,15514
P08620,15514
P21658,15514
P10767,15514
Q8NEB5,15515
Q5VZY2,15515
Q3UMZ3,15515
P21810,15516
P28653,15516
Q99MQ4,15516
Q9BXN1,15516
Q01129,15516
P21793,15516
G5EC24,15517
U5PZT6,15518
W6HUT3,15518
Q03774,15519
Q8BUV3,15520
Q03555,15520
Q9PW38,15520
Q9NQX3,15520
P0A6Y5,15521
Q9EQH2,15522
Q9JJ22,15522
Q9NZ08,15522
Q6P179,15522
P41318,15523
O74184,15523
Q9LV27,15523
Q54D08,15523
Q18234,15524
P76422,15525
Q57872,15526
P51943,15527
P20248,15527
P34475,15528
Q8IU81,15529
O02002,15530
O01382,15530
Q1PCB0,15531
Q91XF0,15531
Q9RC92,15532
P67603,15533
Q9LQ04,15534
Q5LA59,15535
Q9UKF2,15536
Q4KMQ1,15537
P32604,15538
Q04947,15539
P28707,15540
Q58185,15541
O34539,15542
O60711,15543
Q99N69,15543
P49023,15543
P49024,15543
Q66H76,15543
Q8VI36,15543
O43294,15543
Q99PD6,15543
Q62219,15543
Q3MHZ4,15543
O70579,15544
O43808,15544
P9WQD9,15545
P9WQD7,15545
Q5VN06,15546
Q2ULM2,15547
Q2T9J0,15548
Q9DBA6,15548
O35116,15549
Q9LSD0,15550
P31350,15550
Q4KLN6,15550
P11157,15550
Q6PEE3,15550
P36603,15550
Q7LG56,15550
P09938,15550
Q7L775,15551
Q44244,15552
Q7TPM5,15553
Q96E40,15553
O95427,15554
Q9WVI9,15555
Q9R237,15555
Q9UQF2,15555
P9WI69,15556
O59703,15557
Q92565,15558
O75677,15559
O75679,15559
O75678,15559
P0A6K1,15560
Q13503,15561
Q9CQ39,15561
E9Q7F2,15562
Q8NCN4,15562
Q9CQ76,15563
Q9UDY4,15564
Q9QYJ3,15564
P25685,15564
Q94AU7,15565
P51433,15566
P97391,15566
P39877,15566
P09545,15567
Q12344,15568
P53137,15569
P03878,15570
A0A067CMC7,15571
P25382,15572
P13180,15573
Q02158,15574
C0LT23,15575
P97534,15576
Q9Z2I2,15576
P18203,15576
Q62658,15576
P26883,15576
P20081,15576
P62942,15576
O42123,15576
Q3TIW9,15577
Q6UWV6,15577
Q5EZ72,15577
Q9GZS3,15578
Q9H1P3,15579
Q8N6P7,15580
Q80XZ4,15580
Q12166,15581
P06208,15581
Q8VDG7,15582
Q99487,15582
P83006,15582
Q9JJZ5,15583
Q8IUX8,15583
B8YG19,15584
Q5I0E5,15585
P56857,15585
P56856,15585
Q9SB47,15586
A8JUP7,15587
P52061,15588
Q9Y3E2,15589
Q9BUV0,15590
Q15818,15591
P47971,15591
I6PL68,15592
F4HRI2,15592
Q01083,15593
Q91Y63,15594
Q9Z0Z5,15594
Q8WWT9,15594
B5A5T4,15595
Q9KFV3,15596
Q9BPX3,15597
Q12967,15598
Q9HZQ8,15599
D2Z028,15600
Q9NU19,15601
Q8WUA7,15601
Q3UDW8,15602
Q68CP4,15602
Q91WK2,15603
Q9HB07,15604
O54766,15605
Q62005,15605
Q9WYC5,15606
Q8K352,15607
O75995,15607
P51685,15608
P42701,15609
Q60837,15609
P32796,15610
P36112,15611
Q49610,15612
Q7L5Y1,15613
Q59288,15614
Q9NYM4,15615
P30731,15615
P52491,15616
A0A348FUE1,15617
P33157,15618
P52407,15618
Q6KCA4,15619
P9WPY5,15620
Q9LZ78,15621
Q9LPP4,15621
P49294,15622
P42804,15622
P51946,15623
Q61458,15623
P08170,15624
P29250,15624
P24095,15624
Q06327,15624
Q9LUW0,15624
O24379,15624
P13134,15625
E3PQQ8,15626
Q03513,15627
Q8YYI3,15627
Q8DKB5,15627
P9WGS9,15628
P9WGT3,15629
Q9XII1,15630
O08874,15631
A1A4I4,15631
P70268,15631
Q63433,15631
Q16512,15631
A7MBL8,15631
P66899,15632
P40817,15632
Q8N2U9,15633
Q3LI70,15634
Q3SYF9,15634
Q7Z4W3,15634
Q3LI72,15634
Q8IUB9,15634
Q9MA87,15635
O01668,15636
P06002,15636
Q54GT9,15637
P30549,15638
P16610,15638
P14600,15638
P30548,15638
P25103,15638
P29371,15638
P47937,15638
P30098,15638
Q8I2X3,15639
B7UI22,15640
Q7TSG3,15641
Q9UKT4,15641
A2RJT9,15642
P28272,15642
Q57U83,15642
Q4D3W2,15642
A8WCF8,15643
Q9DBS2,15643
Q6ZUI0,15643
G2QFD0,15644
Q96CW9,15645
Q8R4F1,15645
Q8R4G0,15645
Q9Y2I2,15645
O82811,15646
P0A715,15647
O94810,15648
O54828,15648
P49805,15648
O75916,15648
Q9UMX3,15649
O35425,15649
Q96PH1,15650
P26222,15651
P38351,15652
Q9NWZ5,15653
P27930,15654
P27931,15654
P43303,15654
Q99041,15655
P49221,15655
Q02647,15656
P08709,15657
P70375,15657
Q8K3U6,15657
P22457,15657
Q500Y9,15658
P32589,15659
P47076,15660
P0A9D8,15661
O00624,15662
Q9Y2C5,15662
Q8C3Q9,15663
P28817,15664
Q12518,15665
Q05785,15665
Q9BV90,15666
Q8N6L1,15667
P0DPC1,15668
P13723,15669
P75804,15670
Q8WXE1,15671
Q18807,15672
Q9JMC8,15673
Q5U924,15674
Q60352,15675
O77334,15676
P68619,15677
Q9I5F3,15678
O13915,15679
A0A0H2URU9,15680
Q8DN88,15680
Q46389,15681
Q8NBM4,15682
Q9ZV57,15683
Q96GV9,15684
P08118,15685
Q8IWR1,15686
Q922Y2,15686
Q9KSE5,15687
Q09232,15688
P0ABU9,15689
Q9SIU0,15690
P37564,15691
Q92410,15692
P40387,15692
Q4WLM9,15692
Q4WHW0,15692
Q00764,15692
P0CY34,15693
A0A024SC78,15694
Q9N1F0,15695
P63020,15696
O05512,15697
Q8K045,15698
Q7YXU4,15699
P16603,15700
Q8IX05,15701
P0AC00,15702
Q84WV4,15703
P28566,15704
P30939,15704
P56942,15705
P14200,15705
U4PR86,15706
Q4V885,15707
Q8K4Q8,15707
Q5KU26,15707
P48595,15708
Q9USH7,15709
Q6QWR1,15710
M5AAG8,15711
P53901,15712
Q96FV3,15713
Q8NG11,15713
H0VCJ6,15714
Q9D7V9,15714
Q02083,15714
G1T7U7,15714
Q5KTC7,15714
Q8VU09,15715
Q08380,15716
L0T905,15717
P80098,15718
Q99616,15718
P80075,15718
P13500,15718
P52203,15718
Q9QXY8,15718
Q03366,15718
Q62401,15718
P14844,15718
P10148,15718
P48298,15718
P97545,15718
P28291,15718
P42831,15718
Q68AY9,15718
P51671,15718
Q9TTS6,15718
Q810I2,15719
Q86XT4,15719
Q93098,15720
P51029,15720
Q9H1J5,15720
P51028,15720
P51030,15720
P28026,15720
Q64527,15720
Q8NCE0,15721
Q9LVY0,15722
Q9H0F7,15723
Q0IIM2,15723
Q5M9P8,15723
Q9EQT6,15724
Q5VWP3,15725
Q5FW52,15725
A0A096MK47,15725
Q96I23,15726
Q12429,15727
P13242,15728
O87761,15728
Q980S6,15728
Q5SIA8,15728
P0A7E5,15728
P9WHK7,15728
Q640N2,15729
Q3SXY8,15729
P13201,15730
P06473,15730
G5EBY8,15731
P19938,15732
P0AFT2,15733
P40794,15734
P0CP70,15735
Q92206,15736
P32476,15736
P37887,15737
O22682,15737
Q43725,15737
Q9S757,15737
Q76MX2,15737
P32260,15737
Q9SXS7,15737
P47999,15737
F4K5T2,15737
O45679,15737
P9WP55,15737
D2Z027,15737
P0A1E3,15737
P0ABK5,15737
Q93244,15737
Q9ZFG9,15738
Q9FBI2,15739
P09385,15739
Q9DBU3,15740
O14730,15740
Q09098,15741
Q9A716,15742
P46597,15743
D3KU66,15743
B3GSH5,15743
Q0WNZ5,15744
Q9DAU1,15745
Q9BT09,15745
Q9GZN1,15746
Q8NFY9,15747
Q9C9E3,15748
Q9LDU5,15748
Q99748,15749
P22935,15750
P78537,15751
O55102,15751
A1Z9S1,15751
P39148,15752
D3DKC4,15752
Q46A52,15752
P9WGI7,15752
P0A825,15752
B2DEU7,15752
P11344,15753
P55033,15753
Q0MVP0,15753
Q9BDE0,15753
P14679,15753
P14900,15754
P25300,15755
Q9SBI0,15756
Q9FIJ0,15756
Q948T9,15756
Q5ZAJ0,15756
O81210,15756
Q95RQ4,15757
O15239,15758
Q9U2H1,15759
Q00532,15759
A1Z6S7,15760
A6ND36,15761
Q8INK6,15762
P12998,15763
P98107,15764
P16581,15764
P98105,15764
P77044,15765
F5HDE4,15766
A0A0H2ZNH9,15767
Q9H981,15768
Q8R2S9,15768
Q8R1B5,15769
Q80WM3,15769
Q7Z7G2,15769
Q06078,15770
Q965Q8,15771
Q5TA31,15772
Q8BFX1,15772
O35400,15773
O00204,15773
Q29YR5,15773
P76129,15774
P39177,15775
P30902,15776
P36581,15777
P35564,15777
P24643,15777
Q5R440,15777
O14967,15777
P52194,15777
Q9UI14,15778
Q9Z0S9,15778
Q9BV20,15779
Q96FG2,15780
Q9Y320,15781
P30748,15782
Q9KHI5,15783
C6KRL6,15784
Q8STE5,15785
Q24323,15786
O75508,15787
Q60771,15787
O15552,15788
Q76EI6,15788
Q5KVB2,15789
Q5KWQ9,15790
A4IRB3,15790
A0RJ27,15790
A7GTA3,15790
A9VIP7,15790
B7HE55,15790
B7IIT3,15790
B7GFM6,15790
C5D5E9,15790
Q5LII9,15791
A6L079,15791
Q8A250,15791
Q5LMJ4,15792
Q16BD5,15792
Q1GKB9,15792
A1B870,15792
A3PMA3,15792
A4WPW1,15792
A8LQA8,15792
Q28KG7,15792
Q2RNN0,15792
A7IGE1,15792
A4YLB4,15792
A5ESR4,15792
A7HPP8,15792
A8IGX4,15792
A9W381,15792
B0T1T2,15792
B0UP43,15792
B1M6N6,15792
B1ZGA0,15792
B3QCG7,15792
B4RDT6,15792
B6JJQ1,15792
B8EP17,15792
B8GYE0,15792
B8IFQ5,15792
Q07H54,15792
Q0ASK7,15792
Q0C593,15792
Q13F14,15792
Q1QQZ3,15792
Q20WW8,15792
Q2J2D3,15792
Q3SVQ7,15792
Q89BN4,15792
Q0BVJ5,15792
A1UU36,15792
A5VMY2,15792
A6UF23,15792
A6WUV0,15792
A9IMX8,15792
A9M6N7,15792
B2ICM1,15792
B3PXF0,15792
B5ZW36,15792
B9JGT9,15792
B9JYJ6,15792
C0RG96,15792
C3MC58,15792
Q11AW7,15792
Q1MN32,15792
Q2KDY8,15792
Q6G0M8,15792
Q6G4V2,15792
Q8UJ45,15792
Q8YEG8,15792
Q92SW9,15792
Q98BM4,15792
A5G016,15792
Q2VZR6,15792
Q5FTB6,15792
Q2G492,15792
A5VDM1,15792
Q1GWJ9,15792
Q2NCT4,15792
Q5NPC4,15792
Q5LU80,15793
Q1GF20,15793
Q5M6D3,15794
A3CQC4,15794
B9DVF5,15794
O06940,15794
P0DB67,15794
Q8DQW9,15794
Q9X4R2,15794
A2RCW4,15794
A8AVA6,15794
B1IA50,15794
B4U1A7,15794
C0M7T7,15794
C0ME88,15794
C1C5N5,15794
C1CJ04,15794
Q1JA81,15794
