identifier,cluster
Q65S87,13754
Q9CNU9,13754
B0Y568,13755
B0ZSF2,13756
B1AHY7,13757
B1GZS8,13758
B1H0B1,13759
B1H0C7,13760
B1I1H6,13761
B1I293,13762
B1I477,13763
B1I516,13764
A4J7K8,13764
A5D3M8,13764
B8FVF9,13764
Q0AWG0,13764
Q3AF82,13764
Q9LHE5,13765
P0A444,13766
P06585,13766
P0A446,13766
P69560,13766
Q1KVU8,13766
P51765,13766
P07753,13766
P14660,13766
Q8DIV4,13766
P16033,13766
P48183,13766
Q9NRM6,13767
P01772,13768
P01768,13768
P01764,13768
P23083,13768
P01742,13768
P01814,13768
G5EG38,13769
P0A9T0,13770
Q97YD4,13771
Q4GZL2,13772
Q9VNE2,13773
Q90Z80,13774
P9WNX5,13775
Q99KB8,13776
Q16775,13776
O35952,13776
Q6QWF9,13777
Q9BW19,13778
Q5XI63,13778
Q9QWT9,13778
Q9QYM2,13779
O02776,13779
O88622,13779
Q86W56,13779
Q3ECR7,13780
Q8K078,13781
Q99N01,13781
Q96BD0,13781
O24006,13782
Q9VSF2,13783
Q9RY71,13784
Q12365,13785
Q9WU79,13786
O43272,13786
Q9NWZ3,13787
Q1RMT8,13787
Q8IYI0,13788
P29310,13789
P31946,13789
P35213,13789
P27348,13789
P63103,13789
P68254,13789
Q9CQV8,13789
P63101,13789
E2RU97,13789
P54632,13789
Q0VC36,13789
P62259,13789
O70456,13789
O42766,13789
P68509,13789
Q04917,13789
P61982,13789
P41932,13789
P29311,13789
P34730,13789
P42656,13789
P49106,13789
Q01526,13789
P48349,13789
P42644,13789
Q9C5W6,13789
Q6P1K2,13790
Q9SXE9,13791
Q5RCA9,13792
B0FYY4,13792
A5Z1X6,13792
Q9GLP0,13792
P53712,13792
P53713,13792
P09055,13792
P49134,13792
P12606,13792
P07228,13792
Q9D2Z1,13793
Q6UY09,13793
O00330,13794
Q15345,13795
Q55168,13796
Q504J1,13797
P63137,13798
P0C2W5,13798
P18505,13798
P24045,13798
P15431,13798
P28472,13798
P63138,13798
D1LYT2,13798
P08220,13798
P38821,13799
P0C869,13800
P0C871,13800
Q13217,13801
Q9R0T3,13801
Q27968,13801
Q91YW3,13801
Q9DBS1,13802
Q9NVH0,13803
Q8VEG4,13803
Q9M4B5,13804
P05804,13805
O76071,13806
B2FHL8,13807
Q9KZC7,13808
E3W9M2,13809
P49721,13810
A8MTZ0,13811
Q9WYH1,13812
P05155,13813
O13953,13814
Q12462,13815
Q9VB46,13816
Q53HC5,13817
Q9VLJ8,13818
A1A4L8,13818
A2BDX3,13818
Q64237,13819
Q9XTA0,13819
Q05754,13819
P15101,13819
P09172,13819
Q68CI2,13819
C8YUV0,13820
Q2AC31,13820
Q7TMA4,13820
Q5NUL3,13820
Q8NEQ6,13821
P08466,13822
A0A0H2VG78,13823
P16444,13824
Q3SZM7,13824
P31428,13824
P22412,13824
P43477,13824
P31429,13824
P31430,13824
Q8C255,13824
Q5M872,13824
Q9H4A9,13824
P18898,13825
O55003,13826
Q12983,13826
Q9Z2F7,13826
O60238,13826
Q97VT7,13827
Q66K80,13828
A9X1D0,13829
Q91WC0,13829
Q86TU7,13829
Q5M7Z0,13830
P61076,13831
A0A0H2V871,13832
Q03471,13833
Q5P5I4,13834
P48739,13835
P53811,13835
P16446,13835
P53812,13835
Q9TR36,13835
P53810,13835
Q00169,13835
Q12024,13836
Q02795,13837
P22812,13838
P25646,13839
C0SP85,13840
Q96I15,13841
P0DJ26,13842
Q17695,13843
P34115,13844
P34116,13844
P0A4G2,13845
O23147,13846
Q8RY29,13846
P05117,13846
Q9SFB7,13846
P19957,13847
Q9UBE0,13848
P97813,13849
O14939,13849
P70498,13849
Q70EX6,13850
Q9CXB2,13850
Q3KNW5,13850
A6QP84,13850
D0VWR8,13851
Q8CM25,13851
P23643,13852
Q9ZV08,13853
Q9U8Q1,13854
P38274,13855
Q5R6T0,13856
Q70AK3,13856
B1H134,13856
Q8BGT1,13856
F1NUK7,13856
Q9NZU0,13856
B1H234,13856
Q9NZU1,13856
Q6RKD8,13856
P47929,13857
Q8W4S5,13858
C0LGT1,13858
Q8RXG3,13859
O80397,13859
Q3LGD4,13860
Q86YS3,13860
Q9FU53,13861
Q9NSA3,13862
Q9JJN6,13862
P03999,13863
P51491,13863
Q63652,13863
P51490,13863
Q9BRA2,13864
Q24568,13865
P06907,13866
P27573,13866
P10522,13866
P54003,13867
Q505B8,13868
Q6PIF2,13868
P17439,13869
Q70KH2,13869
Q5R8E3,13869
P04062,13869
Q2KHZ8,13869
P78061,13870
Q3ZBE9,13871
Q15738,13871
Q5PPL3,13871
Q9R1J0,13871
P37303,13872
Q9BYD5,13873
P0A799,13874
P49585,13875
P49586,13875
P19836,13875
Q811Q9,13875
P49584,13875
P60571,13876
Q96RD6,13876
Q9JKC6,13877
Q5A1N6,13878
Q12383,13879
Q8N8X9,13880
P55215,13881
P29594,13881
P42575,13881
P0AC53,13882
Q60829,13883
Q9UD71,13883
Q6J4I0,13883
O65282,13884
Q9JHU3,13885
Q4KM34,13885
Q8IZL9,13885
A8WIP6,13885
Q9ZNT1,13886
O94603,13887
P49287,13888
P49286,13888
P48039,13888
Q8LPN3,13889
Q6TAS3,13889
P53298,13890
B6EUA9,13891
P02747,13892
Q02105,13892
P02746,13892
P14106,13892
P31721,13892
P04972,13893
Q13956,13893
P09174,13893
P18545,13893
Q5N829,13894
Q9D1X0,13895
Q62881,13895
Q13387,13896
Q9ERE9,13896
G3V9M2,13896
P53670,13897
O54785,13897
P53671,13897
P53669,13897
Q8QFP8,13897
P53667,13897
Q9UJQ1,13898
Q5LT66,13899
P0AAE0,13900
Q8N6L0,13901
Q80VJ8,13901
Q9FMT4,13902
Q8VYZ5,13903
O80775,13904
P15891,13905
P36623,13906
Q9SAJ4,13907
P50318,13907
P00560,13907
P07205,13907
P00558,13907
P09411,13907
P46273,13907
P09041,13907
P36204,13907
Q3U0V2,13908
Q15628,13908
P47938,13909
P9WJD9,13910
O02482,13911
Q6DDW2,13912
Q9BZQ6,13913
Q2HXL6,13913
Q21156,13914
P0ABV2,13915
Q68DK7,13916
Q6PDM1,13916
A0A0C5QRZ2,13917
S4UX02,13917
A0A0C5Q4Y6,13917
P81278,13918
Q8K424,13919
P10408,13920
P43803,13920
P28366,13920
Q86GF7,13921
Q8K4Z6,13922
Q5T6X5,13922
Q9LY03,13923
Q9LZV7,13923
C0SPC1,13924
P49903,13925
Q9SGU9,13926
O26061,13927
Q8GW44,13928
Q8WTU0,13929
Q5TDH0,13929
P59942,13930
Q17569,13931
P36143,13932
Q5RBP6,13933
P36222,13933
Q9WTV1,13933
Q7YS85,13933
Q8SPQ0,13933
P30922,13933
Q29411,13933
Q6TMG6,13933
Q15782,13933
Q61362,13933
Q91XA9,13933
O35744,13933
Q91Z98,13933
Q95M17,13933
Q9D7Q1,13933
Q9BXA6,13934
Q925K9,13934
P0A873,13935
P11908,13936
P60891,13936
P21108,13936
Q9CS42,13936
P38063,13936
P38620,13936
P38689,13936
Q96C11,13937
Q96JZ2,13938
O77081,13939
O60507,13939
Q9VYB7,13939
O70281,13939
O88856,13939
O60704,13939
Q95YH0,13940
Q84TI6,13940
P50503,13941
P50502,13941
Q06058,13942
Q9SU35,13943
Q39176,13943
P0A940,13944
Q8WV28,13945
Q9QUN3,13945
Q12052,13946
Q5GH67,13947
P38785,13948
P25800,13949
P25801,13949
Q9PTJ3,13949
P25791,13949
Q3SWZ8,13949
P61969,13949
Q9ZVP5,13950
O80888,13950
Q7TN89,13951
G5EG11,13952
O80565,13953
P02655,13954
P19034,13954
P18658,13954
T1W425,13954
P12278,13954
P0DMN9,13954
P0DKV9,13954
P0DOC1,13954
P27916,13954
Q05020,13954
G3V8D4,13954
P38623,13955
Q3LI59,13956
Q925H4,13956
P39726,13957
Q07407,13958
Q96T91,13959
Q9NRL3,13960
P58404,13960
O55106,13960
O43815,13960
P70483,13960
Q13033,13960
Q9ERG2,13960
P58405,13960
Q9LIQ6,13961
P0A794,13962
Q8R139,13963
Q7RTT9,13963
A4D0H5,13964
E9P162,13964
Q9BRC7,13965
Q62711,13965
Q8K3R3,13965
Q80ZQ9,13966
P21529,13967
O06428,13968
P22817,13969
Q9Y5K2,13970
Q9Z0M1,13970
Q9Y337,13970
Q99K28,13971
Q8N6H7,13971
Q15070,13972
P00893,13973
Q6SJE0,13974
Q6UXV0,13974
Q6B516,13975
P50583,13976
Q5R5V4,13977
O55222,13977
Q3SWY2,13977
Q13418,13977
P57044,13977
Q9TZC4,13977
Q9Y6Y9,13978
Q9JHF9,13978
Q8ZR95,13979
Q59385,13979
P71451,13980
Q7Z5R6,13981
Q8R5A3,13981
P9WIA1,13982
P32744,13983
O94614,13984
P25385,13985
Q7YQK3,13986
Q9D659,13987
Q9H7M9,13987
G8JZS4,13988
Q13123,13989
P0AGI1,13990
P62593,13991
Q9AK25,13992
P77211,13993
P52687,13994
Q9BPX1,13995
Q9C8K2,13996
Q52085,13997
Q9US60,13998
P13994,13999
Q9X1A5,14000
Q02725,14001
P43585,14001
Q05567,14002
Q0UY20,14003
O65375,14004
Q8N7B6,14005
Q8VD53,14006
Q5QJU3,14006
Q99595,14007
O60830,14007
Q9SP35,14007
Q08495,14008
Q08DM1,14008
Q9WV69,14008
Q12181,14009
Q8KLM3,14010
Q14644,14011
O96018,14012
P30628,14013
Q93050,14013
Q920R6,14013
Q9HBG4,14013
Q29466,14013
Q9Z1G4,14013
G5EGP4,14013
G5EEK9,14013
P77212,14014
A0A1L8HV70,14015
P43346,14015
P48769,14015
P27707,14015
Q6DD33,14015
Q5ZMF3,14015
Q5ZJM7,14015
Q16854,14015
Q9QX60,14015
P36980,14016
Q03591,14016
O16299,14017
O74866,14018
P22057,14019
O09114,14019
P41222,14019
Q9XS65,14019
Q9XSM0,14019
O97921,14019
Q15528,14020
Q920Q8,14021
Q9VEX5,14022
P41964,14023
P53899,14024
Q8GXR9,14025
Q9UBQ0,14026
Q9STT2,14026
Q9QZ88,14026
Q8NNK2,14027
P02763,14028
P19652,14028
P02764,14028
O34840,14029
A0A2N6JFX7,14030
P02693,14031
P12104,14031
P54988,14032
Q8ZWG7,14033
Q09601,14034
P48514,14035
Q01610,14036
P50329,14037
P22537,14037
P50330,14037
Q9L9G1,14038
O10440,14039
P54846,14040
P54845,14040
Q9XZ06,14041
Q9YDF6,14042
Q7K0D8,14043
Q96YR4,14044
P47387,14045
P75591,14045
O93728,14046
Q8H111,14047
Q7X9B9,14047
Q9LZA5,14048
E9Q5C9,14049
B1Q2A8,14050
P35112,14051
Q00678,14051
Q9UK39,14052
C5D9Y4,14053
A4ITW8,14053
A0AMC3,14053
C1L0C8,14053
B8DD20,14053
Q71VW9,14053
Q926W4,14053
Q8Y3P1,14053
B1HPM0,14053
P37524,14053
Q65CN4,14053
A7ZAV8,14053
A8FJF7,14053
Q5WAG6,14053
Q9K5M9,14053
Q8EKU5,14053
A0RLQ9,14053
A9VTL7,14053
C3LGT8,14053
Q81JH5,14053
A7GVP4,14053
C3P3F2,14053
B7JIK8,14053
C1ER74,14053
B9IT39,14053
Q6HAF5,14053
Q5KU60,14053
B7HGE1,14053
Q814F9,14053
Q72WU6,14053
B7IST1,14053
B7HZG7,14053
Q630C1,14053
Q04047,14054
Q01709,14055
Q5TIS6,14056
A8MTQ0,14056
Q62792,14057
F4I366,14058
F4KD38,14059
Q9NW08,14059
Q9LK40,14060
P14970,14061
P03565,14061
P40653,14062
Q62249,14062
P40652,14062
P40655,14062
P40651,14062
Q6FNR0,14063
Q6BVY4,14064
Q6CPW2,14065
O60663,14066
Q60564,14066
O88609,14066
Q8UVR3,14066
P53413,14066
Q04650,14066
Q8TE12,14066
Q9JKU8,14066
Q51872,14067
P94514,14068
Q814J1,14068
Q81JL3,14068
P92530,14069
P37937,14070
P40333,14071
P10842,14072
Q6WRX8,14072
P9WJ86,14073
P9WJ87,14073
Q9SPN3,14074
Q9LTJ8,14075
Q9FJF4,14076
P13657,14077
Q752P7,14078
Q8TG23,14078
O14467,14078
O94700,14078
Q6FJN0,14078
Q6CIP4,14078
Q5A940,14078
Q6BXQ8,14078
Q871W6,14078
Q4WX89,14078
Q5B8Y4,14078
Q53IP3,14078
O43462,14079
O54862,14079
Q8CHX6,14079
Q0III2,14079
Q05404,14080
P35805,14080
P32354,14081
Q09739,14082
Q8H1E2,14083
Q74ZB0,14084
P56901,14085
Q5AFK0,14086
O31644,14087
Q5XVF0,14088
P97309,14089
Q9BRJ9,14089
Q12041,14090
A5E7M8,14091
A3LZM4,14092
A6ZXD3,14093
P26188,14093
C8VQ72,14094
Q5BH32,14095
Q9XUS2,14096
Q60YF6,14096
Q6CJA3,14097
P40791,14098
P9WMB6,14099
P9WMB7,14099
P53050,14100
Q5A0Y8,14101
Q25132,14102
Q9UJW7,14103
Q61116,14104
Q14590,14104
Q6DFC8,14105
Q9H8N7,14105
Q8N9F8,14106
Q5HZG9,14107
Q96MN9,14107
Q96K75,14108
Q6NXK2,14109
Q9H609,14110
Q8IVC4,14111
Q6ZS27,14112
Q8TAW3,14113
Q3KQV3,14113
P52741,14113
Q13106,14113
Q68DY9,14113
Q8N1W2,14114
Q3U288,14114
Q8N859,14115
Q92670,14116
P51815,14116
Q6PK81,14117
Q96HQ0,14117
Q96BV0,14118
Q8BI73,14118
Q6ZRF7,14119
O75541,14120
Q32KS7,14120
Q6PD05,14120
Q17R98,14121
Q505G8,14121
Q9BE73,14121
A8MT65,14122
A3KN32,14123
Q8IZ26,14123
Q15935,14124
P18747,14125
A2T712,14126
A1YEV9,14126
A2T7L7,14126
A1YG26,14126
Q07231,14126
Q6NSZ9,14127
Q8IWY8,14128
Q9NX65,14129
D2HQI1,14130
Q8NAM6,14130
A2T7G6,14130
A1YFX5,14130
P89479,14131
Q9VI93,14132
Q8JL90,14133
O57230,14133
P33811,14133
P16716,14133
P28365,14134
Q54SN4,14135
P0C8K5,14136
Q10578,14137
P38420,14137
P08266,14137
A1C4R7,14138
A1CZP6,14138
Q0CE91,14138
Q2U9X7,14138
A2QUS7,14138
Q4WEU2,14138
Q5ATV8,14138
A6R9K6,14138
Q1DTR6,14138
P0ADR6,14139
P56958,14140
P04487,14140
P0AFW7,14141
Q2FZ08,14142
Q7Y0V7,14143
Q9M2E8,14143
Q0WV12,14143
Q7Y0V9,14143
Q6EPF0,14143
Q5JMF3,14144
P38944,14145
P20028,14146
Q5REE8,14147
Q9H9Y6,14147
Q54FE8,14148
Q19826,14149
A8XT81,14149
P52434,14149
Q5AB48,14150
Q13IY4,14151
Q13YL3,14151
Q8RG96,14152
Q6MAF1,14153
P43780,14154
P43965,14155
P44105,14156
P44152,14157
P44228,14158
P44329,14159
Q9CPA2,14159
P44413,14160
P17743,14160
P44487,14161
P44540,14162
P44580,14163
P44617,14164
P44628,14165
P36767,14165
P65973,14165
Q8ZC18,14165
P44821,14166
P44845,14167
P31802,14167
P44876,14168
P44895,14169
P0AE88,14169
P44896,14170
P44918,14171
P0A9Q1,14171
P44990,14172
P37679,14172
P44996,14173
P37671,14173
P44999,14174
P45000,14175
P24600,14175
P45043,14176
P0ACI3,14176
P45049,14177
P45198,14178
P45215,14179
P45277,14180
P45349,14181
P45876,14182
P45949,14183
P46106,14184
P46330,14185
P46337,14186
P46358,14187
P46390,14188
P9WGD5,14188
Q8KSB6,14188
Q8NLG0,14188
Q9AFI5,14188
Q83NU2,14188
Q83N34,14188
Q8G757,14188
P46495,14189
P46505,14190
P46833,14191
P10585,14191
P46910,14192
P47337,14193
P75542,14193
P47447,14194
P75351,14194
P47491,14195
P78022,14195
P49330,14196
P49412,14197
P49451,14198
P49519,14199
P49987,14200
P41055,14200
Q02347,14200
Q02348,14200
Q02349,14200
P50177,14201
P50182,14202
Q59605,14202
P50189,14203
P50194,14204
P09796,14204
P50195,14205
P93193,14206
Q4QIU7,14207
P26803,14208
P03385,14208
Q2F7I8,14208
P03386,14208
P06445,14208
P26804,14208
P08360,14208
Q27ID8,14208
P15073,14208
P31791,14208
P11261,14208
P21443,14208
P21445,14208
P08359,14208
P06752,14208
P31794,14208
Q6JAM9,14209
Q9D328,14209
Q53FP2,14209
Q0VCQ1,14210
O88712,14210
Q9Z2F5,14210
P56545,14210
P56546,14210
O46036,14210
Q13363,14210
P23293,14211
Q18801,14212
P93031,14212
O60547,14212
Q9VMW9,14212
P0AC88,14212
A0A1D6HSP4,14213
A5TY85,14214
O70548,14215
O15273,14215
Q93W57,14216
P0DKC5,14216
P29768,14217
Q682U6,14218
Q0KHV6,14219
P02919,14220
Q8F3Q1,14221
P51157,14222
Q5VST6,14223
Q21221,14223
Q6PCB6,14223
P11280,14224
Q96LT4,14225
Q9VS60,14225
Q41951,14226
P25818,14226
Q8R0L9,14227
O75528,14227
Q4V8F5,14227
P13039,14228
G5EEB1,14229
Q6NZK8,14230
P25573,14231
P36104,14232
Q27394,14233
Q7KN79,14234
Q9NX55,14235
Q08509,14236
F1M3L7,14236
B2RXV4,14237
Q91X85,14237
Q9Y5Y0,14237
Q9N1F2,14237
Q8ILW0,14238
Q5SPL2,14239
Q99871,14240
Q8H7F6,14241
Q5VUG0,14242
Q9UHJ3,14242
Q6J4K2,14243
Q925Q3,14243
Q6AXS0,14243
Q99627,14244
Q922G7,14245
P40970,14246
Q9H3Y6,14247
Q62270,14247
Q18534,14248
A2VEY9,14249
Q0VGU4,14250
O15240,14250
P20156,14250
Q9D1P4,14251
A0FKE6,14252
P25306,14252
P00927,14252
P17598,14253
P12365,14253
P18122,14253
P30567,14253
Q0E4K1,14253
Q0D9C4,14253
Q10S82,14253
Q96528,14253
P25819,14253
P04040,14253
Q27487,14253
P04762,14253
O97492,14253
O13289,14253
P55306,14253
P15202,14253
P42321,14253
O88693,14254
Q16739,14254
Q8AY29,14254
Q9R0E0,14254
Q9NQC8,14255
A2T2X4,14255
Q04651,14256
Q9D3A9,14257
Q9H313,14257
P25623,14258
Q58487,14259
Q86XK7,14260
Q02592,14261
P16664,14262
Q8NTR2,14263
P43603,14264
P32793,14264
Q1EBV7,14265
Q969D9,14266
Q9XVN3,14267
Q9M8S2,14268
Q1PDW3,14268
Q9FE20,14268
Q6I5Q6,14268
Q1PDV6,14268
P0AEP3,14269
P41835,14270
O95544,14271
Q5R5H2,14272
Q27331,14272
O23654,14272
Q29048,14272
P54647,14272
P38606,14272
P31404,14272
Q9XW92,14272
Q5AJB1,14272
P50516,14272
Q9FVJ3,14273
Q18321,14274
A1YB07,14275
Q9Y2J4,14275
P69931,14276
Q9Y5Z4,14277
Q9NX47,14278
P0ABD3,14279
Q8VYW6,14280
Q680I5,14280
Q9M0G0,14280
Q86YD3,14281
J9VPD7,14282
P15151,14283
P32507,14283
Q92692,14283
Q8CG71,14284
Q8IVL5,14284
Q6JHU7,14284
Q4KLM6,14284
Q3V1T4,14284
Q9R1J8,14284
Q6JHU8,14284
Q32P28,14284
Q9BW66,14285
G5DBJ0,14286
Q9FN50,14286
Q3TYA6,14287
Q99549,14287
P00864,14288
E1B7R9,14289
Q00LT2,14289
Q00LT1,14289
Q8TBB1,14290
O70263,14290
P53196,14291
O82171,14292
Q9BXL6,14293
O00258,14294
P13838,14295
P16150,14295
E4TN31,14296
P38297,14297
P25553,14298
Q6DWK3,14299
Q39086,14300
Q9S972,14300
O81905,14300
Q09092,14300
P0DH86,14300
Q5VW38,14301
Q86VW0,14302
Q6RW13,14303
Q9WVK0,14303
O43242,14304
Q08490,14305
Q9M9E0,14306
Q96GP6,14307
P30551,14308
P32238,14308
O08786,14308
P32239,14308
P30553,14308
O14558,14309
P97541,14309
P02510,14309
P41316,14309
P23928,14309
P02511,14309
P05811,14309
Q05713,14309
Q50LH4,14310
B1NF19,14310
Q9PU47,14311
O70209,14311
Q66HS7,14311
Q53GG5,14311
O70400,14311
P52944,14311
O00151,14311
O04378,14312
P93654,14312
Q39233,14312
Q3UPP8,14313
Q96MT8,14313
Q41008,14314
P02974,14315
P05431,14315
Q01782,14316
Q9SCY3,14317
Q7XJ98,14318
Q9QY42,14319
O15354,14319
O24767,14320
Q8IMZ9,14321
Q8CHT0,14322
P30038,14322
Q8IQG1,14323
Q60855,14324
Q13546,14324
P01587,14325
P04141,14325
P11052,14325
P48750,14325
Q8BX02,14326
Q63ZY3,14326
O94505,14327
Q29444,14328
Q95327,14328
A6NFQ2,14329
Q9Y4C2,14329
Q659A1,14330
Q810B7,14331
O94991,14331
Q6QA32,14332
Q7ZXE1,14333
P23786,14333
Q5U3U3,14333
Q6P4X5,14333
P18886,14333
Q2KJB7,14333
P52825,14333
P43407,14334
P38928,14335
O17514,14336
Q1RNF8,14337
Q96NU1,14337
P0AEW6,14338
Q8CJH2,14339
O75553,14339
P97318,14339
Q8IYB1,14340
Q9SJX7,14341
P40013,14342
Q9CWH6,14343
P22769,14343
Q9Z2U0,14343
O14818,14343
P40303,14343
Q7Z4G1,14344
P28314,14345
Q9DAG6,14346
Q03224,14347
Q6M6E7,14347
P9WN21,14347
O95968,14348
Q8WV22,14349
P35734,14350
Q9JL99,14351
Q9P126,14351
P91870,14352
P12881,14353
O23712,14353
P18420,14353
Q4WZ67,14354
Q99417,14355
P00785,14356
Q5TB30,14357
Q9BQ65,14358
Q9UHY7,14359
P0AD68,14360
P32378,14361
Q8TDX5,14362
O53361,14363
Q25077,14364
O35671,14365
O14713,14365
Q3ZBM4,14365
Q5R5S7,14365
D4GYI2,14366
A8BKD1,14367
O60119,14368
P76387,14369
Q8TCE6,14370
Q42533,14371
Q9JHX3,14372
Q9HBE5,14372
Q9ZNQ8,14373
Q9LV48,14373
Q79FV4,14374
Q9HA77,14375
Q84ME1,14376
Q9Y5W8,14377
Q02205,14378
O62138,14379
O62137,14379
O62140,14379
Q9EQQ9,14380
O60502,14380
Q8VIJ5,14380
P54107,14381
Q8CIB9,14382
Q56NI9,14382
P45695,14383
P45591,14383
P23528,14383
Q9Y281,14383
P18760,14383
Q9R0P5,14383
P45593,14383
P60981,14383
P10668,14383
P40462,14384
Q7XIT1,14385
Q08923,14386
P56511,14387
P00343,14387
P00344,14387
O32765,14387
Q8VY16,14388
Q09298,14389
O30511,14390
Q8IJR9,14391
Q9UDY8,14392
Q2TBA3,14392
Q62522,14393
Q9BS86,14393
P48450,14394
P48449,14394
P84466,14394
Q9ZT42,14395
O42868,14396
P53538,14396
Q63618,14397
Q9ET47,14397
B1AK53,14397
Q9DBN1,14398
Q6LX42,14399
Q88JU3,14400
P21372,14401
Q8N7H5,14402
Q9BWX1,14403
P32038,14404
P03953,14404
P00746,14404
Q76L36,14405
Q54VE0,14406
Q3TAP4,14407
Q2VPB7,14407
Q9NUS5,14408
Q89AV3,14409
A4G8L5,14410
Q60CE9,14410
Q7W3V0,14410
A1V209,14410
A3MMA4,14410
Q9AEV8,14410
I1WGA2,14410
Q2SYI5,14410
B2JFC8,14410
A9BVD2,14410
A1W551,14410
B8EB37,14411
Q07YJ6,14411
Q8EB91,14411
A6WK57,14411
A8FRV0,14411
C3LRH2,14412
A5F8N0,14412
Q87ST8,14412
A4SR08,14412
A6VMA9,14412
Q4QMZ7,14412
A3N0C2,14412
B0BP40,14412
Q7VLX9,14412
A5UH58,14412
Q0I5C4,14412
B0URM8,14412
B2K485,14412
A7MIB2,14412
B7MAH4,14412
B7MNQ8,14412
A7ZW01,14412
B1IRC7,14412
B6HZ30,14412
Q1RGE8,14412
B2VGQ8,14412
Q6D0D8,14412
B4F2I4,14412
B5FI32,14412
B4T6L4,14412
C0Q5E5,14412
P0A1B2,14412
Q326I4,14412
A9QZZ2,14412
Q1LSS3,14412
B7UI97,14412
C4ZPX5,14412
Q8FL98,14412
P05637,14412
A4W6F5,14412
C6DEY8,14412
Q57TH2,14412
Q5PDE1,14412
B2U257,14412
Q2NVX8,14412
Q1C0H7,14412
Q8ZIK7,14412
B8GMY8,14412
Q0AC59,14412
B2SPT1,14413
Q87C83,14413
Q3BX84,14413
Q8H1U5,14414
Q874R3,14415
Q54NI1,14416
Q8H1U4,14417
Q9P4W7,14418
Q8VY89,14419
Q1XDU2,14420
P08801,14420
P11390,14420
P28561,14421
P51263,14421
P35911,14421
Q9TLS6,14421
S0DS17,14422
Q9VTU1,14423
Q9CQY1,14423
O94817,14423
Q2TBJ5,14423
Q3T0W7,14423
Q5R7W1,14423
A0B6L2,14424
A3MWR8,14425
A5ILK6,14426
Q9X295,14426
Q1IW58,14426
P58520,14427
Q43645,14427
P0DKU8,14428
P02654,14428
G8F204,14428
P0DOA2,14428
P0CE40,14428
P18657,14428
P34929,14428
P0DM83,14428
P34928,14428
P56595,14428
Q9LSZ0,14429
P08250,14430
P32918,14430
A0A2K5QCI5,14430
P0DM91,14430
P0DMC1,14430
A0A2K5EJU6,14430
P0DMS3,14430
P02648,14430
P09809,14430
P0DJG1,14430
P15497,14430
F7HUS6,14430
P0DMA9,14430
A0A2K6TRM6,14430
Q00623,14430
P0DMA6,14430
D2HC77,14430
M3XYN3,14430
P18648,14430
P0DMB0,14430
F7FQM7,14430
P0DJG0,14430
G5BQH5,14430
P0DMS5,14430
P0DMS2,14430
Q9Z2L4,14430
I3M072,14430
H0VVW3,14430
P04639,14430
Q91488,14431
Q59VY1,14432
O74971,14433
P0CM39,14434
P0CM38,14434
A5DLC6,14435
A5E0T7,14435
Q6BGV9,14435
A3LPA1,14435
Q59PZ3,14435
Q6CBC3,14436
Q6UDL7,14437
Q9LSW9,14438
P93823,14438
Q8L9W3,14439
Q86TH1,14440
Q7TSK7,14440
O80927,14441
Q59R09,14442
P40416,14442
Q751N2,14442
Q6CX96,14442
Q5B1Q2,14442
Q4WLN7,14442
Q4PH16,14442
J9VWU3,14442
P0CL92,14442
Q6C6N0,14442
Q2HIE9,14442
Q4HVU7,14442
A9JPE1,14443
Q672V6,14444
P9WEX9,14444
Q56RZ3,14444
J7FIX8,14444
P9WEQ2,14444
E9F5E9,14444
A0A0E3D8M9,14444
P9WEX3,14444
Q9C446,14444
A0A0E3D8P4,14444
P24322,14444
H1VQB1,14444
P9WEW8,14444
I1RL14,14444
Q9P885,14444
Q6F5E6,14444
Q92236,14444
Q54BK1,14444
P56966,14444
Q6F596,14444
O95749,14444
Q9WTN0,14444
B2DBE9,14444
A0A858E6N7,14444
Q672V4,14445
Q6FWV2,14446
Q6FY31,14447
Q75DR7,14448
Q6BXN8,14449
Q7SAC2,14450
D1ZCP6,14450
Q09726,14451
Q6C7D6,14452
C5DZB2,14453
Q96253,14454
Q06450,14454
P56382,14455
P56381,14455
Q5VTU8,14455
P29418,14455
P05632,14455
O75964,14456
Q28852,14456
Q9CPQ8,14456
Q7Z4Y8,14456
Q5RFH0,14456
A1AMA7,14457
Q603U8,14457
Q5X2Q6,14457
A5IFJ6,14457
Q5ZWN4,14457
Q37385,14458
A0LSL0,14459
O47872,14460
P00846,14460
O03200,14460
Q2I3G9,14460
P48894,14460
P38591,14460
Q8W9G8,14460
Q9ZZY6,14460
Q9T9W9,14460
Q36454,14460
Q00521,14460
P05504,14460
Q96064,14460
Q1HKB1,14460
P48662,14460
Q94UY0,14460
O79432,14460
O78752,14460
P24945,14460
Q8LTZ5,14460
O21330,14460
Q35915,14460
P92695,14460
Q9ZZ62,14460
Q9TA24,14460
P92664,14460
P00847,14460
Q9T9Y7,14460
Q38PR7,14460
P00848,14460
Q9T9W0,14460
O79551,14460
P00849,14460
P24946,14460
P55778,14460
Q36964,14460
O21402,14460
P14092,14460
Q95913,14460
Q35920,14460
O79406,14460
Q9ZZ49,14460
O03570,14460
P50681,14460
Q9MIY5,14460
O78684,14460
Q4JQI2,14460
P50654,14460
O03169,14460
P34191,14460
P48178,14460
O79675,14460
Q35538,14460
Q2GIS5,14461
Q5P9R8,14461
Q5GSH6,14461
